SeqNum,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Flex,Force1,Force2,Force3,Force4,TimestampReception
1,0.1591,0.5636,0.8086,1.785,-7.630,-1.365,448,1,211,366,328,2025-06-03T10:17:37.860514
2,0.1596,0.5636,0.8115,1.820,-7.735,-1.330,437,1,209,352,325,2025-06-03T10:17:37.860514
3,0.1596,0.5656,0.8106,1.995,-7.805,-1.295,429,2,267,387,370,2025-06-03T10:17:37.860514
4,0.1596,0.5661,0.8096,1.820,-7.630,-1.400,419,1,277,385,376,2025-06-03T10:17:37.860514
5,0.1571,0.5617,0.8072,1.575,-7.735,-1.365,384,1,294,384,382,2025-06-03T10:17:37.860514
6,0.1606,0.5656,0.8115,1.575,-7.560,-1.505,388,0,298,355,386,2025-06-03T10:17:38.030336
7,0.1601,0.5651,0.8135,1.820,-7.840,-1.365,389,1,312,343,378,2025-06-03T10:17:38.030336
8,0.1566,0.5641,0.8057,1.750,-7.700,-1.365,397,2,325,359,392,2025-06-03T10:17:38.030336
9,0.1581,0.5651,0.8106,1.575,-7.595,-1.365,396,2,338,351,385,2025-06-03T10:17:38.030336
10,0.1576,0.5656,0.8096,1.785,-7.770,-1.260,389,1,335,359,379,2025-06-03T10:17:38.030336
11,0.1581,0.5627,0.8140,1.610,-7.490,-1.365,365,1,326,369,382,2025-06-03T10:17:38.030336
12,0.1615,0.5656,0.8086,1.575,-7.805,-1.365,341,1,310,353,376,2025-06-03T10:17:38.030336
13,0.1601,0.5671,0.8115,1.820,-7.630,-1.400,311,1,325,380,350,2025-06-03T10:17:38.030336
14,0.1586,0.5641,0.8096,1.540,-7.630,-1.470,350,1,338,344,372,2025-06-03T10:17:38.030336
15,0.1586,0.5607,0.8081,1.820,-7.805,-1.260,373,2,345,333,376,2025-06-03T10:17:38.030336
16,0.1596,0.5680,0.8086,1.925,-7.595,-1.330,379,2,351,370,347,2025-06-03T10:17:38.031339
17,0.1596,0.5661,0.8106,1.750,-7.770,-1.330,381,1,332,366,336,2025-06-03T10:17:38.031339
18,0.1596,0.5627,0.8111,1.575,-7.700,-1.330,391,1,347,372,341,2025-06-03T10:17:38.031339
19,0.1586,0.5622,0.8106,1.680,-7.735,-1.400,391,1,347,386,361,2025-06-03T10:17:38.031339
20,0.1601,0.5617,0.8130,1.925,-7.665,-1.330,393,1,347,387,381,2025-06-03T10:17:38.090046
21,0.1596,0.5666,0.8076,1.785,-7.665,-1.400,399,2,354,405,393,2025-06-03T10:17:38.090046
22,0.1596,0.5675,0.8081,1.645,-7.735,-1.365,384,2,311,351,388,2025-06-03T10:17:38.090046
23,0.1586,0.5651,0.8106,1.575,-7.665,-1.330,400,1,325,371,392,2025-06-03T10:17:38.090046
24,0.1610,0.5632,0.8111,1.855,-7.805,-1.400,391,2,342,384,357,2025-06-03T10:17:38.090046
25,0.1596,0.5656,0.8120,1.925,-7.700,-1.365,399,2,354,398,343,2025-06-03T10:17:38.233000
26,0.1586,0.5636,0.8091,1.715,-7.630,-1.400,391,1,362,386,334,2025-06-03T10:17:38.233000
27,0.1596,0.5656,0.8086,1.960,-7.805,-1.330,362,2,358,351,354,2025-06-03T10:17:38.233000
28,0.1586,0.5646,0.8091,1.645,-7.665,-1.400,378,1,369,376,348,2025-06-03T10:17:38.233000
29,0.1596,0.5627,0.8086,1.540,-7.630,-1.260,375,2,372,379,361,2025-06-03T10:17:38.233000
30,0.1606,0.5656,0.8115,1.925,-7.770,-1.365,384,1,374,346,376,2025-06-03T10:17:38.233000
31,0.1581,0.5641,0.8125,1.855,-7.630,-1.330,386,1,369,370,391,2025-06-03T10:17:38.233000
32,0.1586,0.5646,0.8086,1.680,-7.700,-1.330,381,1,344,386,403,2025-06-03T10:17:38.233000
33,0.1586,0.5641,0.8067,1.820,-7.700,-1.400,395,1,355,395,405,2025-06-03T10:17:38.233000
34,0.1591,0.5656,0.8091,1.820,-7.665,-1.365,380,2,358,394,364,2025-06-03T10:17:38.233000
35,0.1606,0.5656,0.8106,1.575,-7.700,-1.435,370,1,356,395,380,2025-06-03T10:17:38.233000
36,0.1615,0.5622,0.8111,1.715,-7.735,-1.400,359,1,359,356,354,2025-06-03T10:17:38.233000
37,0.1591,0.5641,0.8120,1.785,-7.665,-1.260,373,2,350,369,376,2025-06-03T10:17:38.435154
38,0.1615,0.5690,0.8096,1.855,-7.875,-1.330,386,1,359,378,393,2025-06-03T10:17:38.435154
39,0.1596,0.5602,0.8091,1.540,-7.770,-1.400,388,1,359,375,394,2025-06-03T10:17:38.435154
40,0.1606,0.5627,0.8081,1.575,-7.490,-1.400,377,1,365,395,401,2025-06-03T10:17:38.435154
41,0.1562,0.5646,0.8140,1.785,-7.840,-1.260,376,2,368,322,396,2025-06-03T10:17:38.435154
42,0.1576,0.5612,0.8096,1.680,-7.770,-1.365,382,2,357,364,365,2025-06-03T10:17:38.435154
43,0.1601,0.5636,0.8111,1.785,-7.560,-1.470,360,2,368,376,390,2025-06-03T10:17:38.435154
44,0.1581,0.5666,0.8111,1.995,-7.735,-1.435,364,1,367,376,400,2025-06-03T10:17:38.435154
45,0.1601,0.5656,0.8086,1.715,-7.805,-1.365,385,1,364,388,405,2025-06-03T10:17:38.435154
