SeqNum,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Flex,Force1,Force2,Force3,Force4,TimestampReception
7997,-0.1810,-0.4382,0.9448,0.910,12.775,5.005,0.95,0.0368,0.1529,0.0804,0.0087,2025-06-11T08:59:02.546084
7998,-0.3889,0.2435,0.9516,-27.545,25.270,29.610,0.92,0.0184,0.1529,0.1725,0.0174,2025-06-11T08:59:02.546084
7999,-0.3767,0.2455,0.9653,-24.500,24.395,26.425,0.93,0.0368,0.1529,0.1725,0.0087,2025-06-11T08:59:02.546084
8000,-0.4177,0.2660,0.9745,-21.840,23.170,23.135,0.93,0.0368,0.1529,0.1828,0.0087,2025-06-11T08:59:02.546084
8001,-0.4290,0.2865,1.0028,-19.180,21.035,19.635,0.92,0.0368,0.1273,0.1828,0.0174,2025-06-11T08:59:02.546084
8002,-0.4612,0.3050,1.0155,-16.870,16.730,15.505,0.93,0.0184,0.1273,0.1622,0.0174,2025-06-11T08:59:02.546084
8003,-0.4641,0.2835,0.9809,-14.490,10.080,14.000,0.93,0.0368,0.1273,0.1828,0.0087,2025-06-11T08:59:02.547153
8004,-0.5041,0.2708,0.9970,-11.865,3.115,13.790,0.93,0.0368,0.1273,0.1932,0.0174,2025-06-11T08:59:02.547153
8005,-0.5197,0.2679,1.0414,-9.520,-2.940,13.335,0.93,0.0184,0.1273,0.1932,0.0087,2025-06-11T08:59:02.547153
8006,-0.5022,0.2572,1.0795,-6.650,-4.620,12.915,0.93,0.0368,0.1273,0.1932,0.0087,2025-06-11T08:59:02.547153
8007,-0.4953,0.2547,1.0941,-4.515,-4.585,12.565,0.93,0.0368,0.1529,0.1725,0.0174,2025-06-11T08:59:02.547153
8008,-0.4646,0.2425,1.0926,-3.150,-3.360,13.475,0.93,0.0368,0.1273,0.1622,0.0087,2025-06-11T08:59:02.547153
8009,-0.4333,0.2030,1.0404,-0.840,-5.985,15.470,0.93,0.0184,0.1273,0.1622,0.0087,2025-06-11T08:59:02.547153
8010,-0.4314,0.1796,1.0155,2.240,-8.680,17.185,0.93,0.0368,0.1273,0.1725,0.0000,2025-06-11T08:59:02.547153
8011,-0.3997,0.1874,1.0116,4.305,-9.590,16.205,0.93,0.0184,0.1273,0.1828,0.0087,2025-06-11T08:59:02.547153
8012,-0.3880,0.1850,1.0121,8.085,-9.660,14.280,0.93,0.0368,0.1529,0.1622,0.0087,2025-06-11T08:59:02.564634
8013,-0.3660,0.1830,0.9926,10.570,-9.485,10.780,0.93,0.0368,0.1529,0.1725,0.0087,2025-06-11T08:59:02.564634
8014,-0.3611,0.1791,0.9389,14.070,-11.165,7.595,0.93,0.0368,0.1529,0.1828,0.0174,2025-06-11T08:59:02.564634
8015,-0.3587,0.1898,0.8843,16.415,-15.925,3.745,0.93,0.0368,0.1273,0.1932,0.0087,2025-06-11T08:59:02.564634
8016,-0.3182,0.1850,0.8545,18.095,-22.050,0.910,0.93,0.0368,0.1529,0.1725,0.0087,2025-06-11T08:59:02.564634
8017,-0.3094,0.2113,0.8389,20.020,-25.760,-3.570,0.93,0.0368,0.1529,0.1828,0.0087,2025-06-11T08:59:02.564634
8018,-0.2962,0.2411,0.8194,20.230,-27.930,-8.750,0.92,0.0368,0.1529,0.1622,0.0087,2025-06-11T08:59:02.565644
8019,-0.3079,0.2635,0.8091,20.265,-27.615,-14.595,0.93,0.0184,0.1273,0.1622,0.0087,2025-06-11T08:59:02.565644
8020,-0.3250,0.2845,0.8062,19.600,-26.425,-21.455,0.93,0.0184,0.1273,0.1725,0.0174,2025-06-11T08:59:02.565772
8021,-0.3572,0.2865,0.8145,18.970,-25.900,-26.950,0.93,0.0368,0.1529,0.1519,0.0087,2025-06-11T08:59:02.565772
8022,-0.3894,0.2908,0.7862,18.270,-30.030,-31.675,0.93,0.0368,0.1529,0.2035,0.0087,2025-06-11T08:59:02.565772
8023,-0.4231,0.2923,0.7657,17.570,-36.225,-33.040,0.93,0.0184,0.1529,0.1725,0.0087,2025-06-11T08:59:02.565772
8024,-0.4299,0.2699,0.7828,17.465,-42.175,-31.360,0.93,0.0368,0.1273,0.1622,0.0087,2025-06-11T08:59:02.565772
8025,-0.4573,0.2850,0.8740,18.620,-43.925,-29.400,0.93,0.0368,0.1273,0.1519,0.0087,2025-06-11T08:59:02.565772
8026,-0.4724,0.3016,0.9209,19.670,-42.070,-27.195,0.93,0.0368,0.1273,0.1519,0.0087,2025-06-11T08:59:02.565772
8027,-0.4460,0.3006,0.9301,21.595,-36.330,-25.375,0.93,0.0368,0.1273,0.1519,0.0174,2025-06-11T08:59:02.565772
8028,-0.4280,0.2869,0.9170,22.295,-27.160,-23.380,0.93,0.0368,0.1273,0.1416,0.0174,2025-06-11T08:59:02.565772
8029,-0.3972,0.2713,0.9389,23.905,-18.970,-19.705,0.93,0.0368,0.1273,0.1725,0.0087,2025-06-11T08:59:02.573782
8030,-0.3709,0.2708,0.9921,25.165,-7.070,-13.685,0.93,0.0552,0.1273,0.1725,0.0174,2025-06-11T08:59:02.947777
8031,-0.3255,0.2674,1.0341,26.565,4.900,-9.100,0.93,0.0368,0.1273,0.1622,0.0174,2025-06-11T08:59:02.947777
8032,-0.3011,0.2835,1.0638,27.720,12.215,-5.600,0.93,0.0368,0.1273,0.1725,0.0174,2025-06-11T08:59:02.948779
8033,-0.3055,0.3065,1.0516,27.300,17.220,-2.660,0.93,0.0368,0.1273,0.1828,0.0174,2025-06-11T08:59:02.948942
8034,-0.3177,0.3084,0.9921,25.270,15.925,-1.890,0.93,0.0368,0.1529,0.1828,0.0174,2025-06-11T08:59:02.948942
8035,-0.3270,0.3138,0.9760,23.275,10.255,-1.190,0.93,0.0368,0.1273,0.1932,0.0087,2025-06-11T08:59:02.948942
8036,-0.3367,0.3226,0.9882,20.755,1.295,-2.310,0.93,0.0368,0.1273,0.1932,0.0087,2025-06-11T08:59:02.948942
8037,-0.3436,0.3255,0.9906,17.920,-7.140,-4.165,0.93,0.0368,0.1529,0.2035,0.0087,2025-06-11T08:59:02.948942
8038,-0.3255,0.3152,0.9838,15.365,-17.815,-4.620,0.93,0.0368,0.1273,0.2035,0.0087,2025-06-11T08:59:02.948942
8039,-0.3309,0.3045,0.9623,13.160,-23.590,-5.985,0.93,0.0184,0.1273,0.1828,0.0087,2025-06-11T08:59:02.948942
8040,-0.3367,0.2952,0.9384,11.095,-27.580,-8.295,0.93,0.0368,0.1273,0.1828,0.0087,2025-06-11T08:59:02.948942
8041,-0.3387,0.2845,0.9160,10.045,-29.225,-10.535,0.93,0.0184,0.1273,0.1932,0.0174,2025-06-11T08:59:02.949777
8042,-0.3475,0.2767,0.8989,9.240,-29.785,-12.320,0.93,0.0368,0.1273,0.1519,0.0174,2025-06-11T08:59:02.949777
8043,-0.3616,0.2630,0.9072,9.765,-29.435,-14.385,0.93,0.0368,0.1273,0.1725,0.0087,2025-06-11T08:59:02.983686
8044,-0.3738,0.2474,0.9082,11.340,-29.015,-15.645,0.93,0.0368,0.1529,0.1828,0.0174,2025-06-11T08:59:02.983686
8045,-0.3831,0.2352,0.9008,12.915,-27.895,-17.220,0.93,0.0368,0.1273,0.2035,0.0087,2025-06-11T08:59:02.984324
