SeqNum,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Flex,Force1,Force2,Force3,Force4,TimestampReception
1,0.0307,-1.0863,0.2245,-4.480,79.800,-26.215,0.01,16.0028,32.0711,15.1036,4.3941,2025-06-12T14:09:05.267337
2,0.0264,-0.6022,0.5061,-2.415,30.730,3.990,0.01,16.0028,32.0711,32.8929,3.3647,2025-06-12T14:09:05.267337
3,0.0181,-0.6100,0.5065,-3.920,23.415,8.050,0.00,16.0028,32.0711,34.3672,4.3941,2025-06-12T14:09:05.267337
4,0.0151,-0.6163,0.5031,-5.880,18.095,11.095,0.00,19.4317,32.0711,35.8403,3.3647,2025-06-12T14:09:05.267337
5,0.0229,-0.6329,0.4934,-7.070,12.670,14.770,0.01,16.0028,27.0568,32.8929,4.3941,2025-06-12T14:09:05.267337
6,0.0166,-0.6500,0.4821,-8.855,9.415,17.325,0.01,16.0028,32.0711,34.3672,3.3647,2025-06-12T14:09:05.267337
7,0.0122,-0.6934,0.4773,-9.030,5.950,19.915,0.00,16.0028,27.0568,34.3672,3.3647,2025-06-12T14:09:05.267337
8,0.0088,-0.7559,0.4709,-8.855,3.500,21.630,0.00,16.0028,32.0711,32.8929,3.3647,2025-06-12T14:09:05.267337
9,0.0073,-0.8267,0.4670,-8.085,1.155,23.030,0.00,16.0028,32.0711,32.8929,3.3647,2025-06-12T14:09:05.268407
10,0.0054,-0.8994,0.4699,-6.055,0.070,23.450,0.00,16.0028,27.0568,32.8929,3.3647,2025-06-12T14:09:05.268407
11,-0.0024,-0.9916,0.4680,-3.745,-0.805,22.960,0.00,16.0028,27.0568,31.4173,3.3647,2025-06-12T14:09:05.268407
12,-0.0088,-1.0341,0.4558,-0.280,-1.680,22.400,0.00,16.0028,32.0711,31.4173,3.3647,2025-06-12T14:09:05.268407
13,0.0020,-1.0497,0.4402,3.150,-2.100,22.365,0.00,16.0028,27.0568,34.3672,3.3647,2025-06-12T14:09:05.268407
14,0.0127,-1.0682,0.4270,6.895,-1.470,23.205,0.00,16.0028,27.0568,32.8929,3.3647,2025-06-12T14:09:05.361468
15,0.0171,-1.1180,0.4368,9.800,1.015,23.695,0.01,19.4317,32.0711,32.8929,3.3647,2025-06-12T14:09:05.361468
16,0.0132,-1.2029,0.4494,11.900,5.040,21.910,0.01,19.4317,32.0711,29.9405,3.3647,2025-06-12T14:09:05.361468
17,0.0034,-1.2722,0.4587,13.440,11.270,17.325,0.01,16.0028,27.0568,29.9405,3.3647,2025-06-12T14:09:05.361468
18,0.0024,-1.3342,0.4548,14.910,17.570,12.180,0.00,16.0028,27.0568,29.9405,4.3941,2025-06-12T14:09:05.361468
19,0.0156,-1.3508,0.4397,16.835,25.690,6.755,0.00,16.0028,32.0711,29.9405,3.3647,2025-06-12T14:09:05.361468
20,0.0366,-1.3400,0.4207,18.795,33.775,3.815,0.01,16.0028,32.0711,31.4173,3.3647,2025-06-12T14:09:05.361468
21,0.0551,-1.3088,0.4158,19.390,45.255,2.835,0.01,19.4317,27.0568,32.8929,4.3941,2025-06-12T14:09:05.562300
22,0.0649,-1.2449,0.4094,18.550,55.895,2.240,0.01,16.0028,27.0568,32.8929,3.3647,2025-06-12T14:09:05.562300
23,0.0464,-1.1697,0.3967,15.260,67.270,2.065,0.01,16.0028,32.0711,34.3672,3.3647,2025-06-12T14:09:05.562300
24,0.0127,-1.0624,0.3875,11.900,73.150,2.590,0.00,19.4317,32.0711,32.8929,3.3647,2025-06-12T14:09:05.562300
25,-0.0190,-0.9770,0.3836,6.965,75.425,3.220,0.00,16.0028,27.0568,31.4173,3.3647,2025-06-12T14:09:05.562300
26,-0.0698,-0.8789,0.3860,1.785,63.455,3.290,0.01,12.5632,27.0568,28.4624,3.3647,2025-06-12T14:09:05.562300
27,-0.1020,-0.8247,0.3855,-3.605,63.070,2.800,0.00,19.4317,27.0568,28.4624,3.3647,2025-06-12T14:09:05.562300
28,-0.1488,-0.7793,0.3850,-7.875,51.100,1.505,0.00,16.0028,27.0568,26.9831,3.3647,2025-06-12T14:09:05.562300
29,-0.1747,-0.7603,0.3928,-11.935,32.830,-0.525,0.01,16.0028,27.0568,26.9831,3.3647,2025-06-12T14:09:05.563372
30,-0.1898,-0.7637,0.3967,-14.245,12.495,-4.095,0.00,16.0028,27.0568,25.5025,3.3647,2025-06-12T14:09:05.563372
31,-0.1923,-0.7803,0.3958,-16.170,-4.235,-8.190,0.00,16.0028,32.0711,26.9831,3.3647,2025-06-12T14:09:05.563372
32,-0.1728,-0.8101,0.3933,-16.765,-20.965,-14.840,0.00,16.0028,22.0186,26.9831,3.3647,2025-06-12T14:09:05.563372
33,-0.1420,-0.8491,0.3841,-17.045,-30.345,-21.070,0.00,16.0028,27.0568,28.4624,3.3647,2025-06-12T14:09:05.563372
34,-0.0991,-0.8940,0.3826,-16.730,-35.735,-29.295,0.00,16.0028,27.0568,28.4624,3.3647,2025-06-12T14:09:05.563372
35,-0.0595,-0.9633,0.3880,-16.800,-34.125,-36.505,0.00,16.0028,32.0711,29.9405,3.3647,2025-06-12T14:09:05.563372
36,-0.0156,-1.0180,0.4002,-16.695,-25.725,-45.920,0.00,16.0028,32.0711,31.4173,4.3941,2025-06-12T14:09:05.664183
37,0.0161,-1.0814,0.4114,-17.500,-14.700,-55.020,0.00,16.0028,27.0568,31.4173,3.3647,2025-06-12T14:09:05.664183
38,0.0483,-1.1312,0.4182,-18.025,2.135,-61.950,0.01,16.0028,32.0711,29.9405,3.3647,2025-06-12T14:09:05.664183
39,0.0664,-1.1658,0.4187,-18.620,16.940,-68.565,0.00,16.0028,32.0711,31.4173,4.3941,2025-06-12T14:09:05.664183
40,0.0786,-1.1717,0.4275,-18.305,34.265,-71.995,0.00,19.4317,27.0568,31.4173,4.3941,2025-06-12T14:09:05.664183
41,0.0800,-1.1878,0.4265,-19.075,46.655,-73.710,0.00,16.0028,27.0568,31.4173,3.3647,2025-06-12T14:09:05.664183
42,0.0717,-1.1814,0.4460,-19.810,58.345,-74.340,0.00,16.0028,32.0711,31.4173,4.3941,2025-06-12T14:09:05.665199
43,0.0512,-1.1390,0.4592,-20.930,64.715,-73.675,0.01,16.0028,32.0711,31.4173,3.3647,2025-06-12T14:09:05.803348
44,0.0386,-1.0560,0.4656,-21.875,65.030,-70.490,0.01,16.0028,32.0711,29.9405,4.3941,2025-06-12T14:09:05.803348
45,0.0405,-1.0004,0.4597,-22.050,59.115,-62.265,0.00,19.4317,32.0711,29.9405,3.3647,2025-06-12T14:09:05.803348
46,0.0468,-0.9428,0.4660,-21.875,49.805,-52.955,0.01,16.0028,32.0711,31.4173,3.3647,2025-06-12T14:09:05.803348
47,0.0307,-0.9116,0.4885,-22.295,34.825,-41.790,0.01,16.0028,27.0568,29.9405,3.3647,2025-06-12T14:09:05.803348
48,0.0063,-0.8857,0.5202,-22.540,19.005,-32.095,0.00,16.0028,27.0568,26.9831,3.3647,2025-06-12T14:09:05.803348
49,0.0029,-0.8721,0.5305,-21.910,-2.695,-24.920,0.00,16.0028,27.0568,28.4624,3.3647,2025-06-12T14:09:05.803348
