SeqNum,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Flex,Force1,Force2,Force3,Force4,TimestampReception
14024,0.2733,0.1337,0.8472,-27.650,-28.840,-27.860,39,224,138,144,166,2025-05-24T00:36:55.359700
14025,-0.5334,0.9218,-0.0678,-36.540,34.790,4.200,89,283,184,160,159,2025-05-24T00:36:55.359795
14026,-0.5412,0.9350,-0.0810,-35.560,35.420,5.250,94,288,188,157,183,2025-05-24T00:36:55.359816
14027,-0.5690,0.9487,-0.0971,-35.700,37.240,7.560,96,257,196,157,176,2025-05-24T00:36:55.359829
14028,-0.6129,0.9423,-0.1098,-36.610,38.430,8.540,98,274,155,167,179,2025-05-24T00:36:55.359840
14029,-0.6383,0.9360,-0.1186,-37.660,39.270,9.310,100,285,197,167,187,2025-05-24T00:36:55.359857
14030,-0.6583,0.9331,-0.1108,-39.060,39.130,11.830,100,251,195,167,182,2025-05-24T00:36:55.359867
14031,-0.6666,0.9267,-0.1039,-43.750,38.290,15.330,101,266,202,163,186,2025-05-24T00:36:55.359876
14032,-0.6730,0.9077,-0.1015,-48.650,34.370,17.780,102,291,197,166,184,2025-05-24T00:36:55.359886
14033,-0.6686,0.8994,-0.0898,-50.610,28.350,18.970,102,287,198,164,190,2025-05-24T00:36:55.359896
14034,-0.6354,0.8930,-0.0830,-48.720,22.540,20.860,104,274,195,148,192,2025-05-24T00:36:55.359905
14035,-0.6032,0.8960,-0.0649,-44.940,17.570,23.380,104,233,203,167,193,2025-05-24T00:36:55.359914
14036,-0.5714,0.8896,-0.0434,-42.840,14.070,25.970,104,277,197,148,195,2025-05-24T00:36:55.359925
14037,-0.5583,0.8696,-0.0254,-41.230,11.830,26.390,105,279,194,166,194,2025-05-24T00:36:55.359933
14038,-0.5495,0.8569,-0.0117,-38.220,8.190,25.620,106,282,205,170,197,2025-05-24T00:36:55.359942
14039,-0.5270,0.8486,0.0029,-34.790,4.130,24.920,107,281,190,169,191,2025-05-24T00:36:55.359986
14040,-0.5012,0.8389,0.0088,-31.850,1.680,24.220,107,276,204,167,189,2025-05-24T00:36:55.359996
14041,-0.4797,0.8442,0.0073,-29.260,0.910,23.310,108,237,203,167,196,2025-05-24T00:36:55.360005
14042,-0.4607,0.8535,-0.0010,-27.020,1.400,22.820,108,287,175,168,178,2025-05-24T00:36:55.360014
14043,-0.4616,0.8511,-0.0039,-24.850,1.680,21.350,108,270,204,167,189,2025-05-24T00:36:55.539808
14044,-0.4670,0.8452,0.0005,-22.190,-0.140,20.370,109,276,199,175,175,2025-05-24T00:36:55.539856
14045,-0.4748,0.8477,0.0063,-19.530,-4.060,19.670,109,285,197,167,178,2025-05-24T00:36:55.539869
14046,-0.4763,0.8535,0.0117,-17.150,-7.560,18.060,109,292,203,168,176,2025-05-24T00:36:55.539879
14047,-0.4714,0.8516,0.0073,-14.840,-9.100,17.500,109,270,206,176,181,2025-05-24T00:36:55.539889
14048,-0.4680,0.8574,0.0122,-13.090,-7.350,18.270,109,273,205,174,177,2025-05-24T00:36:55.539915
14049,-0.4714,0.8511,0.0078,-11.760,-5.110,18.410,109,238,208,161,192,2025-05-24T00:36:55.539926
14050,-0.4729,0.8467,0.0166,-10.080,-4.970,18.830,110,277,206,175,192,2025-05-24T00:36:55.539940
14051,-0.4690,0.8467,0.0234,-9.450,-5.880,18.480,110,295,173,170,197,2025-05-24T00:36:55.539950
14052,-0.4582,0.8516,0.0366,-8.400,-7.630,17.780,109,283,197,153,198,2025-05-24T00:36:55.539965
14053,-0.4441,0.8608,0.0488,-7.840,-9.940,17.080,110,266,206,168,199,2025-05-24T00:36:55.539978
14054,-0.4299,0.8633,0.0532,-7.280,-11.620,16.240,109,235,197,152,166,2025-05-24T00:36:55.539987
14055,-0.4124,0.8721,0.0600,-6.090,-12.810,15.610,110,284,162,171,187,2025-05-24T00:36:55.539995
14056,-0.3982,0.8764,0.0634,-4.970,-12.390,14.910,111,214,187,180,192,2025-05-24T00:36:55.540003
14057,-0.3904,0.8760,0.0688,-4.550,-11.550,13.790,110,253,201,177,191,2025-05-24T00:36:55.540051
14058,-0.3967,0.8813,0.0712,-4.550,-12.600,13.090,111,285,200,169,197,2025-05-24T00:36:55.540060
