SeqNum,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Flex,Force1,Force2,Force3,Force4,TimestampReception
13059,-0.8989,0.5583,-0.0996,27.790,-51.170,-5.670,364,355,214,132,239,2025-05-24T00:14:02.970270
13060,-0.5368,0.9248,0.0459,4.130,-19.320,6.860,331,311,170,127,221,2025-05-24T00:14:02.970358
13061,-0.5495,0.9282,0.0542,2.310,-21.700,9.030,309,304,195,127,225,2025-05-24T00:14:02.970379
13062,-0.5470,0.9335,0.0586,0.280,-25.060,11.410,316,272,188,128,227,2025-05-24T00:14:02.970392
13063,-0.5300,0.9321,0.0571,-0.910,-29.260,13.160,335,327,171,128,197,2025-05-24T00:14:02.970403
13064,-0.4997,0.9292,0.0542,-1.330,-31.430,15.400,318,311,194,128,219,2025-05-24T00:14:02.970414
13065,-0.4660,0.9204,0.0488,-1.330,-30.030,16.940,309,309,188,128,217,2025-05-24T00:14:02.970423
13066,-0.4416,0.9135,0.0449,-1.540,-26.460,18.270,333,313,193,128,223,2025-05-24T00:14:02.970432
13067,-0.4368,0.8989,0.0434,-2.520,-23.730,19.110,309,327,187,128,212,2025-05-24T00:14:02.970446
13068,-0.4319,0.8847,0.0503,-3.920,-21.910,19.670,325,321,193,127,225,2025-05-24T00:14:02.970457
13069,-0.4280,0.8755,0.0488,-5.320,-21.070,20.440,337,327,191,128,227,2025-05-24T00:14:02.970465
13070,-0.4192,0.8716,0.0498,-7.210,-20.300,20.370,331,321,191,127,222,2025-05-24T00:14:02.970474
13071,-0.4099,0.8599,0.0517,-7.770,-19.880,19.460,316,337,195,128,198,2025-05-24T00:14:03.160894
13072,-0.3933,0.8623,0.0610,-7.700,-18.690,18.410,314,274,173,127,197,2025-05-24T00:14:03.161005
13073,-0.3845,0.8599,0.0664,-7.490,-15.400,17.010,316,283,187,127,219,2025-05-24T00:14:03.161020
13074,-0.3967,0.8520,0.0717,-6.090,-12.810,15.890,317,306,161,127,224,2025-05-24T00:14:03.161032
13075,-0.4041,0.8603,0.0771,-4.130,-11.060,14.490,332,321,185,127,230,2025-05-24T00:14:03.161042
13076,-0.4036,0.8716,0.0815,-3.360,-7.980,12.880,331,308,186,127,226,2025-05-24T00:14:03.161053
13077,-0.4128,0.8716,0.0761,-2.940,-5.040,11.690,270,323,172,127,232,2025-05-24T00:14:03.161063
13078,-0.4182,0.8735,0.0722,-2.870,-2.520,11.200,320,302,184,128,225,2025-05-24T00:14:03.161072
13079,-0.4255,0.8730,0.0712,-2.660,-0.070,9.870,324,320,184,127,216,2025-05-24T00:14:03.161081
13080,-0.4514,0.8764,0.0752,-2.800,0.560,8.540,341,342,190,127,224,2025-05-24T00:14:03.161097
13081,-0.4670,0.8774,0.0874,-3.290,-0.560,7.560,323,319,179,127,229,2025-05-24T00:14:03.161110
13082,-0.4743,0.8794,0.0913,-3.220,-1.680,6.790,300,288,196,127,227,2025-05-24T00:14:03.161119
13083,-0.4738,0.8906,0.0961,-2.310,-0.840,6.300,311,340,186,127,218,2025-05-24T00:14:03.161130
13084,-0.4690,0.9013,0.1049,-1.820,1.400,5.810,271,326,186,127,226,2025-05-24T00:14:03.161139
13085,-0.4743,0.9096,0.1113,-2.240,2.450,4.900,298,282,173,127,225,2025-05-24T00:14:03.161182
13086,-0.4870,0.9082,0.1249,-3.360,1.610,3.640,320,288,194,128,198,2025-05-24T00:14:03.161192
13087,-0.4895,0.9106,0.1371,-4.970,-0.840,2.730,329,303,192,128,222,2025-05-24T00:14:03.161201
13088,-0.4875,0.9043,0.1430,-6.440,-2.660,1.470,299,271,192,127,224,2025-05-24T00:14:03.161215
13089,-0.4865,0.9013,0.1508,-7.140,-4.340,1.050,322,338,178,128,229,2025-05-24T00:14:03.346074
13090,-0.4773,0.9043,0.1562,-7.630,-5.040,0.910,329,320,173,128,226,2025-05-24T00:14:03.346122
13091,-0.4680,0.9033,0.1601,-8.120,-4.900,0.770,278,328,173,128,228,2025-05-24T00:14:03.346135
13092,-0.4597,0.9048,0.1581,-8.470,-4.760,0.630,333,324,194,128,214,2025-05-24T00:14:03.346146
13093,-0.4621,0.9082,0.1586,-9.240,-5.180,0.280,313,328,193,128,231,2025-05-24T00:14:03.346156
13094,-0.4548,0.9199,0.1615,-10.570,-6.650,-0.560,267,308,191,128,229,2025-05-24T00:14:03.346166
13095,-0.4460,0.9223,0.1581,-12.600,-7.560,-2.660,339,271,193,127,225,2025-05-24T00:14:03.346196
13096,-0.4416,0.9272,0.1552,-13.930,-9.030,-3.710,236,334,174,123,228,2025-05-24T00:14:03.346205
13097,-0.4465,0.9360,0.1620,-15.330,-10.990,-4.900,335,312,173,123,227,2025-05-24T00:14:03.346215
13098,-0.4509,0.9282,0.1654,-16.310,-13.720,-5.600,310,281,183,122,230,2025-05-24T00:14:03.346224
13099,-0.4514,0.9311,0.1752,-16.660,-17.220,-4.900,320,262,174,122,211,2025-05-24T00:14:03.346233
13100,-0.4509,0.9326,0.1693,-16.730,-18.550,-3.780,323,306,182,122,209,2025-05-24T00:14:03.346242
13101,-0.4382,0.9433,0.1679,-16.450,-18.270,-2.520,325,304,177,122,201,2025-05-24T00:14:03.346251
13102,-0.4270,0.9462,0.1571,-17.710,-14.770,-1.050,329,322,191,122,179,2025-05-24T00:14:03.346264
13103,-0.4246,0.9423,0.1484,-19.530,-10.500,0.140,312,295,183,123,219,2025-05-24T00:14:03.346306
13104,-0.4280,0.9316,0.1449,-20.090,-8.190,1.470,331,323,187,122,227,2025-05-24T00:14:03.346316
13105,-0.4353,0.9209,0.1342,-20.160,-7.490,1.610,336,300,173,122,221,2025-05-24T00:14:03.549451
13106,-0.4324,0.9165,0.1244,-20.790,-7.490,2.170,317,302,177,122,218,2025-05-24T00:14:03.549517
13107,-0.4255,0.9048,0.1176,-22.750,-7.140,2.450,324,273,184,123,178,2025-05-24T00:14:03.549535
13108,-0.4299,0.8940,0.1157,-24.080,-6.650,2.380,336,322,191,122,216,2025-05-24T00:14:03.549550
13109,-0.4260,0.8804,0.1147,-23.660,-6.230,3.220,315,322,192,122,224,2025-05-24T00:14:03.549591
13110,-0.4216,0.8769,0.1186,-22.610,-4.270,3.710,296,316,181,122,208,2025-05-24T00:14:03.549604
13111,-0.4226,0.8725,0.1279,-21.910,-3.220,4.410,315,317,184,121,227,2025-05-24T00:14:03.549617
13112,-0.4241,0.8638,0.1362,-21.350,-2.730,4.550,309,327,188,123,211,2025-05-24T00:14:03.549638
13113,-0.4168,0.8594,0.1386,-20.580,-2.450,4.200,266,316,190,123,209,2025-05-24T00:14:03.549650
13114,-0.4070,0.8584,0.1454,-19.460,-1.260,3.640,318,311,170,122,220,2025-05-24T00:14:03.549662
13115,-0.4011,0.8545,0.1474,-18.130,0.070,3.290,268,311,189,122,226,2025-05-24T00:14:03.549673
13116,-0.4065,0.8520,0.1513,-16.590,0.490,3.010,328,328,184,123,219,2025-05-24T00:14:03.549691
13117,-0.3963,0.8555,0.1562,-15.610,0.910,2.940,332,330,158,123,214,2025-05-24T00:14:03.549708
13118,-0.3919,0.8511,0.1547,-14.280,2.240,2.940,325,260,183,122,221,2025-05-24T00:14:03.549719
13119,-0.3904,0.8491,0.1576,-12.600,4.060,3.010,337,335,167,122,221,2025-05-24T00:14:03.549778
13120,-0.4011,0.8462,0.1601,-10.640,4.620,3.150,325,330,173,123,192,2025-05-24T00:14:03.549793
13121,-0.4133,0.8511,0.1737,-9.660,3.570,3.010,342,317,192,122,199,2025-05-24T00:14:03.549805
13122,-0.4133,0.8535,0.1791,-9.380,1.610,2.520,309,310,188,123,215,2025-05-24T00:14:03.599935
13123,-0.3972,0.8642,0.1840,-8.540,1.260,2.240,309,332,193,122,218,2025-05-24T00:14:03.599994
13124,-0.3831,0.8794,0.1820,-7.210,2.520,2.520,317,319,183,123,200,2025-05-24T00:14:03.600008
13125,-0.3767,0.8916,0.1786,-6.020,4.410,2.450,310,320,183,123,208,2025-05-24T00:14:03.600022
13126,-0.3860,0.9043,0.1786,-5.670,4.620,2.310,333,312,188,122,211,2025-05-24T00:14:03.780726
13127,-0.4031,0.9091,0.1781,-5.530,2.870,2.730,280,328,159,123,193,2025-05-24T00:14:03.780788
13128,-0.4031,0.9170,0.1830,-5.180,1.470,2.520,318,233,187,122,219,2025-05-24T00:14:03.780806
13129,-0.3992,0.9199,0.1845,-4.830,0.000,2.590,276,263,185,123,216,2025-05-24T00:14:03.780820
13130,-0.4041,0.9223,0.1845,-5.040,-1.330,3.220,271,323,186,122,221,2025-05-24T00:14:03.780833
13131,-0.4236,0.9262,0.1806,-5.670,-6.580,5.670,314,325,187,123,224,2025-05-24T00:14:03.780870
13132,-0.4221,0.9321,0.1698,-6.370,-11.340,6.580,323,307,183,123,214,2025-05-24T00:14:03.780883
13133,-0.3943,0.9389,0.1630,-7.560,-13.440,5.880,315,328,182,123,201,2025-05-24T00:14:03.780896
13134,-0.3762,0.9394,0.1591,-9.310,-11.200,5.810,266,312,186,123,198,2025-05-24T00:14:03.780908
13135,-0.3811,0.9340,0.1566,-10.010,-7.280,5.670,278,312,185,123,224,2025-05-24T00:14:03.780920
13136,-0.3831,0.9282,0.1649,-9.800,-4.690,6.160,313,332,188,122,214,2025-05-24T00:14:03.780937
13137,-0.3826,0.9238,0.1640,-10.220,-2.450,6.440,334,319,191,123,217,2025-05-24T00:14:03.780949
13138,-0.3719,0.9204,0.1674,-11.060,1.330,6.930,330,327,184,123,226,2025-05-24T00:14:03.780965
13139,-0.3723,0.9126,0.1640,-12.040,5.390,7.420,328,269,191,122,229,2025-05-24T00:14:03.780980
13140,-0.3860,0.9082,0.1615,-11.760,7.210,8.260,330,290,172,123,208,2025-05-24T00:14:03.781020
13141,-0.3860,0.9067,0.1625,-11.200,7.420,9.520,335,315,192,123,219,2025-05-24T00:14:03.961538
13142,-0.3836,0.9038,0.1571,-10.430,7.770,9.940,322,324,190,123,205,2025-05-24T00:14:03.961590
13143,-0.3850,0.9038,0.1581,-10.500,7.560,10.010,306,270,192,123,192,2025-05-24T00:14:03.961604
13144,-0.3880,0.9028,0.1620,-10.780,7.350,10.360,326,289,190,123,227,2025-05-24T00:14:03.964109
13145,-0.3782,0.9023,0.1684,-10.780,7.560,10.430,329,303,190,123,222,2025-05-24T00:14:03.964147
13146,-0.3660,0.8960,0.1674,-9.940,8.820,10.360,296,289,170,123,194,2025-05-24T00:14:03.964160
13147,-0.3518,0.8974,0.1698,-8.680,10.710,10.570,323,321,184,123,224,2025-05-24T00:14:03.964171
13148,-0.3475,0.8950,0.1737,-7.210,12.180,10.080,281,303,188,123,225,2025-05-24T00:14:03.964180
13149,-0.3538,0.8916,0.1776,-5.880,11.970,9.310,325,320,174,123,181,2025-05-24T00:14:03.964190
13150,-0.3626,0.8969,0.1869,-4.900,9.520,8.820,284,335,192,123,217,2025-05-24T00:14:03.964199
13151,-0.3640,0.8945,0.1913,-3.780,5.810,8.050,304,293,185,123,221,2025-05-24T00:14:03.964208
13152,-0.3509,0.8979,0.1976,-2.730,3.430,7.140,313,318,190,123,221,2025-05-24T00:14:03.964223
13153,-0.3338,0.8999,0.1991,-1.960,3.360,6.230,311,302,191,123,215,2025-05-24T00:14:03.964232
13154,-0.3314,0.8984,0.1972,-1.050,4.480,5.040,323,308,171,123,195,2025-05-24T00:14:03.964240
13155,-0.3421,0.9048,0.2050,0.210,4.620,4.620,268,278,191,123,216,2025-05-24T00:14:03.964291
13156,-0.3577,0.9077,0.2079,1.190,2.800,3.500,328,312,190,123,208,2025-05-24T00:14:04.010973
13157,-0.3597,0.9077,0.2069,1.960,0.910,2.310,317,312,188,123,221,2025-05-24T00:14:04.011019
13158,-0.3587,0.9101,0.2054,3.010,-0.280,1.960,331,327,189,123,210,2025-05-24T00:14:04.011031
13159,-0.3567,0.9165,0.2011,4.690,-0.910,0.910,269,305,186,123,196,2025-05-24T00:14:04.011056
13160,-0.3558,0.9174,0.1981,5.950,-1.680,0.700,323,313,191,122,227,2025-05-24T00:14:04.064444
13161,-0.3680,0.9165,0.1923,6.510,-2.730,-0.560,321,319,170,122,224,2025-05-24T00:14:04.064503
13162,-0.3762,0.9174,0.1874,7.350,-4.760,-0.980,331,325,187,122,202,2025-05-24T00:14:04.064519
13163,-0.3767,0.9184,0.1854,7.420,-5.320,-1.260,319,315,192,123,225,2025-05-24T00:14:04.064531
13164,-0.3797,0.9277,0.1806,7.000,-6.090,-1.750,334,306,193,123,212,2025-05-24T00:14:04.064543
13165,-0.3850,0.9252,0.1713,6.650,-7.070,-2.170,276,269,170,123,214,2025-05-24T00:14:04.164704
13166,-0.3811,0.9282,0.1649,7.210,-8.120,-2.380,276,317,183,123,216,2025-05-24T00:14:04.164768
13167,-0.3748,0.9277,0.1615,7.980,-9.310,-1.960,330,312,184,123,197,2025-05-24T00:14:04.164780
13168,-0.3684,0.9301,0.1591,7.980,-9.380,-1.190,318,301,188,123,225,2025-05-24T00:14:04.164792
13169,-0.3777,0.9331,0.1640,7.140,-9.240,-0.700,309,306,170,123,226,2025-05-24T00:14:04.164801
13170,-0.3738,0.9326,0.1664,6.020,-10.010,-0.980,301,330,184,123,223,2025-05-24T00:14:04.164810
13171,-0.3680,0.9370,0.1688,5.250,-10.430,-1.120,333,313,192,123,229,2025-05-24T00:14:04.164818
13172,-0.3572,0.9335,0.1703,5.110,-9.730,-1.050,266,236,175,124,217,2025-05-24T00:14:04.164827
13173,-0.3538,0.9321,0.1728,5.040,-9.450,-1.120,328,236,159,122,211,2025-05-24T00:14:04.416811
13174,-0.3499,0.9340,0.1810,4.900,-9.520,-0.840,267,318,191,124,222,2025-05-24T00:14:04.416869
13175,-0.3523,0.9277,0.1889,5.110,-10.640,-0.490,332,283,191,123,223,2025-05-24T00:14:04.416885
13176,-0.3460,0.9306,0.1996,5.460,-11.340,-0.070,324,274,185,124,221,2025-05-24T00:14:04.416898
13177,-0.3333,0.9335,0.2035,4.760,-9.240,0.630,238,266,170,123,223,2025-05-24T00:14:04.416910
13178,-0.3309,0.9326,0.2035,4.060,-5.810,1.190,310,320,190,123,225,2025-05-24T00:14:04.416925
13179,-0.3401,0.9316,0.2035,3.780,-3.920,1.680,309,288,170,124,229,2025-05-24T00:14:04.416939
13180,-0.3470,0.9360,0.2020,4.340,-3.850,2.450,329,317,191,123,222,2025-05-24T00:14:04.416974
13181,-0.3387,0.9384,0.1947,4.760,-4.060,2.800,319,321,183,124,227,2025-05-24T00:14:04.416985
13182,-0.3318,0.9374,0.1854,4.970,-3.570,2.730,324,305,169,123,228,2025-05-24T00:14:04.416997
13183,-0.3362,0.9374,0.1796,5.180,-3.920,2.800,339,307,184,124,230,2025-05-24T00:14:04.417008
13184,-0.3416,0.9331,0.1757,5.320,-4.690,3.220,335,305,188,124,219,2025-05-24T00:14:04.417019
13185,-0.3406,0.9272,0.1718,5.600,-5.460,3.850,333,321,192,124,220,2025-05-24T00:14:04.417030
13186,-0.3396,0.9243,0.1669,5.740,-5.530,4.550,337,307,189,123,226,2025-05-24T00:14:04.417041
13187,-0.3328,0.9228,0.1654,5.600,-3.780,5.110,298,331,184,124,228,2025-05-24T00:14:04.417099
13188,-0.3372,0.9194,0.1610,5.180,-1.960,5.040,267,332,180,124,221,2025-05-24T00:14:04.417118
13189,-0.3460,0.9243,0.1586,4.410,-0.910,5.250,310,335,184,123,228,2025-05-24T00:14:04.417129
13190,-0.3470,0.9238,0.1527,3.570,-0.560,5.250,301,281,185,123,195,2025-05-24T00:14:04.598329
13191,-0.3440,0.9213,0.1493,3.500,-0.140,5.390,332,279,189,123,218,2025-05-24T00:14:04.598379
13192,-0.3421,0.9223,0.1444,3.570,0.420,5.180,311,299,190,124,229,2025-05-24T00:14:04.598410
13193,-0.3426,0.9204,0.1474,3.710,0.490,4.830,322,324,188,123,219,2025-05-24T00:14:04.598421
13194,-0.3470,0.9218,0.1498,3.430,-0.420,4.200,325,264,171,123,228,2025-05-24T00:14:04.598434
13195,-0.3543,0.9189,0.1503,3.150,-0.980,3.710,317,326,192,123,218,2025-05-24T00:14:04.598444
13196,-0.3479,0.9179,0.1566,3.080,-0.840,3.570,273,313,170,124,206,2025-05-24T00:14:04.598453
13197,-0.3465,0.9204,0.1620,2.940,0.630,3.360,309,319,189,124,219,2025-05-24T00:14:04.598464
13198,-0.3533,0.9218,0.1688,2.800,1.400,3.080,343,308,183,124,221,2025-05-24T00:14:04.598473
13199,-0.3577,0.9262,0.1723,2.380,1.540,2.520,325,315,189,124,221,2025-05-24T00:14:04.598482
13200,-0.3582,0.9243,0.1713,2.030,1.260,1.610,333,265,184,124,208,2025-05-24T00:14:04.598490
13201,-0.3558,0.9233,0.1708,2.520,1.050,1.120,283,331,191,124,226,2025-05-24T00:14:04.598502
13202,-0.3538,0.9292,0.1703,2.590,1.610,0.630,298,322,186,124,229,2025-05-24T00:14:04.598514
13203,-0.3611,0.9301,0.1742,2.170,1.540,0.000,264,265,190,124,221,2025-05-24T00:14:04.598523
13204,-0.3704,0.9345,0.1723,1.750,0.560,-0.770,320,306,186,124,229,2025-05-24T00:14:04.598531
13205,-0.3748,0.9340,0.1713,1.400,-0.630,-0.910,311,314,194,123,217,2025-05-24T00:14:04.598575
13206,-0.3802,0.9331,0.1723,1.540,-1.400,-0.770,319,306,187,124,229,2025-05-24T00:14:04.598584
13207,-0.3782,0.9365,0.1742,1.330,-1.540,-0.700,322,327,193,124,197,2025-05-24T00:14:04.598593
13208,-0.3811,0.9374,0.1742,0.140,-1.540,-0.420,319,325,186,124,231,2025-05-24T00:14:04.598607
13209,-0.3875,0.9306,0.1732,-0.420,-1.750,-0.140,311,296,182,124,232,2025-05-24T00:14:04.681886
13210,-0.3850,0.9355,0.1767,-0.700,-2.660,0.000,331,323,185,124,231,2025-05-24T00:14:04.681933
13211,-0.3821,0.9399,0.1742,-0.980,-3.150,-0.140,314,310,161,124,204,2025-05-24T00:14:04.681945
13212,-0.3782,0.9414,0.1752,-1.330,-3.640,0.280,266,318,186,125,212,2025-05-24T00:14:04.681972
13213,-0.3723,0.9487,0.1767,-2.310,-3.710,0.490,326,322,189,124,222,2025-05-24T00:14:04.778201
13214,-0.3762,0.9438,0.1767,-3.500,-4.760,-0.140,281,303,184,124,210,2025-05-24T00:14:04.778250
13215,-0.3738,0.9379,0.1796,-3.710,-6.300,-0.280,334,279,190,125,205,2025-05-24T00:14:04.778353
13216,-0.3660,0.9287,0.1786,-3.150,-6.860,-0.280,328,315,169,124,229,2025-05-24T00:14:04.778382
13217,-0.3606,0.9296,0.1815,-2.450,-6.440,-0.140,310,323,192,125,214,2025-05-24T00:14:04.778392
13218,-0.3655,0.9311,0.1845,-2.590,-6.090,-0.350,285,326,197,124,208,2025-05-24T00:14:04.778401
13219,-0.3728,0.9277,0.1820,-2.520,-7.350,-0.420,286,328,188,125,219,2025-05-24T00:14:04.778409
13220,-0.3665,0.9306,0.1781,-2.520,-8.120,0.000,314,293,194,125,220,2025-05-24T00:14:04.778418
13221,-0.3592,0.9321,0.1752,-3.010,-7.420,0.070,270,291,190,125,220,2025-05-24T00:14:04.778427
13222,-0.3582,0.9316,0.1703,-4.060,-5.880,0.840,338,269,185,124,210,2025-05-24T00:14:04.778436
13223,-0.3572,0.9282,0.1718,-5.110,-5.600,0.700,316,299,194,124,212,2025-05-24T00:14:04.778447
13224,-0.3621,0.9160,0.1723,-4.620,-7.140,0.700,314,267,168,124,199,2025-05-24T00:14:04.778455
13225,-0.3572,0.9179,0.1786,-3.360,-8.400,0.840,263,329,192,124,212,2025-05-24T00:14:04.983452
13226,-0.3509,0.9165,0.1830,-2.870,-8.190,0.770,334,297,190,125,223,2025-05-24T00:14:04.983546
13227,-0.3475,0.9140,0.1791,-2.310,-6.930,0.700,335,263,187,125,217,2025-05-24T00:14:04.983561
13228,-0.3523,0.9194,0.1786,-1.190,-5.950,0.980,337,299,187,125,217,2025-05-24T00:14:04.983576
13229,-0.3548,0.9238,0.1801,-0.910,-5.740,0.980,326,319,185,125,216,2025-05-24T00:14:04.983586
13230,-0.3572,0.9238,0.1796,-1.050,-6.300,0.350,339,317,185,125,220,2025-05-24T00:14:04.983795
13231,-0.3509,0.9257,0.1801,-1.540,-7.070,0.140,339,267,185,125,223,2025-05-24T00:14:04.983806
13232,-0.3436,0.9243,0.1796,-2.450,-6.300,0.350,338,323,185,125,223,2025-05-24T00:14:04.983820
13233,-0.3440,0.9204,0.1815,-3.010,-4.900,-0.140,329,324,190,125,219,2025-05-24T00:14:04.983829
13234,-0.3572,0.9184,0.1825,-2.800,-5.810,-0.280,334,319,193,125,222,2025-05-24T00:14:04.983839
13235,-0.3587,0.9194,0.1928,-2.310,-7.280,-0.560,344,295,192,125,202,2025-05-24T00:14:04.983848
13236,-0.3514,0.9204,0.1913,-1.750,-8.120,-0.560,333,306,188,125,224,2025-05-24T00:14:04.983856
13237,-0.3416,0.9209,0.1928,-1.330,-7.420,-0.560,318,332,183,125,213,2025-05-24T00:14:04.983869
13238,-0.3440,0.9248,0.1942,-0.770,-6.720,-0.560,335,335,171,125,218,2025-05-24T00:14:04.983877
13239,-0.3431,0.9331,0.1952,-0.490,-6.650,-0.560,287,324,188,125,218,2025-05-24T00:14:04.983917
13240,-0.3436,0.9306,0.1903,-0.980,-6.090,-0.910,316,336,189,125,216,2025-05-24T00:14:04.983926
13241,-0.3426,0.9301,0.1840,-1.750,-6.160,-1.050,234,318,196,125,215,2025-05-24T00:14:04.983935
13242,-0.3406,0.9306,0.1791,-2.170,-5.880,-0.840,327,331,192,125,219,2025-05-24T00:14:05.329162
13243,-0.3450,0.9243,0.1762,-2.310,-5.740,-0.980,310,329,191,124,213,2025-05-24T00:14:05.329218
13244,-0.3426,0.9248,0.1801,-2.170,-6.440,-0.770,311,311,191,126,222,2025-05-24T00:14:05.329235
13245,-0.3382,0.9257,0.1835,-2.030,-6.720,-0.840,337,331,185,124,218,2025-05-24T00:14:05.329247
13246,-0.3348,0.9277,0.1879,-1.540,-7.140,-1.050,296,318,190,125,231,2025-05-24T00:14:05.329259
13247,-0.3328,0.9296,0.1869,-1.120,-6.930,-1.540,267,310,178,125,226,2025-05-24T00:14:05.329271
13248,-0.3279,0.9306,0.1884,-1.470,-6.440,-1.190,274,328,175,125,217,2025-05-24T00:14:05.329282
13249,-0.3289,0.9321,0.1840,-2.030,-4.690,-1.120,339,328,196,126,200,2025-05-24T00:14:05.329292
13250,-0.3338,0.9316,0.1835,-2.450,-3.920,-0.700,337,323,187,125,229,2025-05-24T00:14:05.329302
13251,-0.3475,0.9277,0.1869,-2.310,-4.480,-0.910,316,309,188,125,225,2025-05-24T00:14:05.329313
13252,-0.3475,0.9248,0.1879,-2.450,-5.320,-0.840,308,320,193,125,228,2025-05-24T00:14:05.329340
13253,-0.3455,0.9209,0.1903,-2.590,-5.320,-0.770,288,307,187,126,229,2025-05-24T00:14:05.329351
13254,-0.3470,0.9199,0.1923,-2.450,-5.250,-0.350,311,327,188,125,226,2025-05-24T00:14:05.329360
13255,-0.3406,0.9189,0.1947,-1.820,-5.390,-0.210,334,285,192,126,198,2025-05-24T00:14:05.329370
13256,-0.3338,0.9170,0.1952,-1.260,-4.760,-0.210,290,336,172,125,226,2025-05-24T00:14:05.329417
13257,-0.3274,0.9209,0.1942,-0.770,-3.570,-0.070,295,259,171,125,230,2025-05-24T00:14:05.329428
13258,-0.3294,0.9213,0.1942,-0.560,-2.380,-0.420,337,317,185,125,220,2025-05-24T00:14:05.329442
13259,-0.3387,0.9223,0.1942,-0.490,-2.520,-0.700,313,325,190,125,219,2025-05-24T00:14:05.520122
13260,-0.3348,0.9238,0.1942,-0.560,-3.220,-1.120,328,319,192,125,221,2025-05-24T00:14:05.520160
13261,-0.3362,0.9233,0.1903,-0.560,-3.710,-1.400,271,300,184,126,231,2025-05-24T00:14:05.520178
13262,-0.3387,0.9233,0.1874,-0.420,-3.780,-1.470,332,325,193,125,220,2025-05-24T00:14:05.520184
13263,-0.3382,0.9267,0.1845,-0.350,-3.150,-1.260,294,335,169,125,226,2025-05-24T00:14:05.520199
13264,-0.3392,0.9316,0.1840,-0.630,-2.240,-0.700,335,307,170,126,219,2025-05-24T00:14:05.520205
13265,-0.3450,0.9292,0.1869,-0.840,-1.750,-0.280,317,315,192,126,228,2025-05-24T00:14:05.520209
13266,-0.3514,0.9287,0.1874,-0.490,-2.450,-0.210,235,263,186,125,229,2025-05-24T00:14:05.520213
13267,-0.3479,0.9311,0.1889,-0.280,-2.940,0.280,332,333,193,125,222,2025-05-24T00:14:05.520218
13268,-0.3450,0.9326,0.1869,-0.490,-2.730,0.490,293,328,186,126,230,2025-05-24T00:14:05.520224
13269,-0.3489,0.9311,0.1879,-0.840,-2.520,0.490,336,323,192,125,224,2025-05-24T00:14:05.520228
13270,-0.3455,0.9365,0.1879,-0.980,-2.170,1.190,317,319,184,124,223,2025-05-24T00:14:05.520232
13271,-0.3455,0.9370,0.1923,-1.330,-1.540,1.050,321,321,186,126,234,2025-05-24T00:14:05.520236
13272,-0.3479,0.9345,0.1923,-1.540,-2.170,0.630,335,326,178,126,232,2025-05-24T00:14:05.520240
13273,-0.3455,0.9301,0.1962,-1.890,-2.800,0.420,330,329,191,125,227,2025-05-24T00:14:05.520255
13274,-0.3421,0.9238,0.2001,-2.030,-3.080,-0.210,333,304,192,126,228,2025-05-24T00:14:05.520260
13275,-0.3401,0.9189,0.2020,-1.540,-3.570,-0.420,289,259,191,126,233,2025-05-24T00:14:05.520265
13276,-0.3367,0.9174,0.2035,-1.260,-3.710,-0.700,315,268,194,126,221,2025-05-24T00:14:05.520270
13277,-0.3421,0.9140,0.2030,-0.350,-4.690,-0.420,267,264,179,126,200,2025-05-24T00:14:05.597556
13278,-0.3387,0.9165,0.1991,0.350,-5.250,-0.700,326,283,191,126,219,2025-05-24T00:14:05.597607
13279,-0.3348,0.9204,0.1996,0.280,-4.830,-1.190,325,323,188,126,226,2025-05-24T00:14:05.597622
13280,-0.3323,0.9204,0.1913,0.210,-3.850,-1.120,315,324,162,126,222,2025-05-24T00:14:05.597633
13281,-0.3343,0.9248,0.1889,0.490,-2.800,-0.490,321,319,194,126,230,2025-05-24T00:14:05.597644
13282,-0.3357,0.9272,0.1893,0.420,-2.170,-1.190,333,317,193,126,222,2025-05-24T00:14:05.597678
13283,-0.3382,0.9267,0.1820,0.490,-2.100,-1.260,331,322,191,126,224,2025-05-24T00:14:05.597688
13284,-0.3509,0.9223,0.1791,0.770,-2.660,-0.980,308,315,189,125,229,2025-05-24T00:14:05.597703
13285,-0.3533,0.9257,0.1767,0.560,-2.940,-0.840,319,309,173,126,231,2025-05-24T00:14:05.597713
13286,-0.3572,0.9248,0.1762,0.490,-3.220,-0.140,307,277,188,126,229,2025-05-24T00:14:05.597723
13287,-0.3553,0.9257,0.1786,0.210,-3.150,0.280,310,273,188,126,227,2025-05-24T00:14:05.597733
13288,-0.3489,0.9228,0.1776,0.280,-2.870,0.420,331,319,193,126,217,2025-05-24T00:14:05.597743
13289,-0.3514,0.9170,0.1815,0.560,-2.450,0.420,328,331,192,127,214,2025-05-24T00:14:05.597755
13290,-0.3538,0.9165,0.1840,0.840,-2.590,0.490,312,335,185,126,234,2025-05-24T00:14:05.597764
