SeqNum,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Flex,Force1,Force2,Force3,Force4,TimestampReception
1792,-0.1152,0.3294,0.9677,0.070,-4.235,-0.035,1,2,1,333,328,2025-06-06T10:01:32.944792
1793,-0.1181,0.3279,0.9662,-0.070,-4.480,-0.070,2,2,2,357,331,2025-06-06T10:01:32.944792
1794,-0.1191,0.3265,0.9638,0.105,-4.200,-0.035,2,2,1,371,350,2025-06-06T10:01:32.944792
1795,-0.1191,0.3240,0.9638,0.175,-4.305,-0.070,1,2,1,382,377,2025-06-06T10:01:32.944792
1796,-0.1176,0.3255,0.9662,0.245,-4.340,-0.140,2,2,2,396,350,2025-06-06T10:01:32.944792
1797,-0.1210,0.3235,0.9653,0.105,-4.165,0.070,2,3,1,382,368,2025-06-06T10:01:32.944792
1798,-0.1205,0.3245,0.9658,0.035,-4.410,0.000,2,2,1,384,392,2025-06-06T10:01:32.944792
1799,-0.1200,0.3240,0.9667,0.105,-4.305,-0.070,0,2,2,398,401,2025-06-06T10:01:32.944792
1800,-0.1191,0.3235,0.9628,0.315,-4.480,-0.035,2,2,1,404,405,2025-06-06T10:01:32.944792
1801,-0.1205,0.3260,0.9667,0.525,-4.375,-0.105,2,2,1,384,402,2025-06-06T10:01:32.944792
1802,-0.1210,0.3274,0.9667,0.420,-4.410,0.000,2,2,2,404,400,2025-06-06T10:01:32.944792
1803,-0.1171,0.3255,0.9643,-0.175,-4.410,0.000,2,2,0,323,382,2025-06-06T10:01:32.944792
1804,-0.1186,0.3265,0.9648,-0.420,-4.060,0.000,2,2,1,352,397,2025-06-06T10:01:32.944792
1805,-0.1181,0.3265,0.9672,0.595,-4.515,-0.035,2,3,1,377,394,2025-06-06T10:01:32.944792
1806,-0.1171,0.3240,0.9638,0.385,-4.410,0.000,1,3,1,373,381,2025-06-06T10:01:32.944792
1807,-0.1205,0.3260,0.9648,-0.420,-4.305,0.035,1,3,1,370,321,2025-06-06T10:01:32.944792
1808,-0.1191,0.3245,0.9682,0.070,-4.515,-0.035,1,3,1,372,336,2025-06-06T10:01:32.944792
1809,-0.1230,0.3216,0.9672,0.140,-4.410,-0.035,2,2,1,379,357,2025-06-06T10:01:32.944792
1810,-0.1200,0.3240,0.9638,0.070,-4.410,0.000,2,2,1,392,386,2025-06-06T10:01:32.944792
1811,-0.1230,0.3250,0.9677,0.455,-4.165,-0.035,1,2,1,395,379,2025-06-06T10:01:32.944792
1812,-0.1200,0.3221,0.9667,0.490,-4.550,0.000,2,2,2,357,346,2025-06-06T10:01:33.074149
1813,-0.1181,0.3265,0.9628,-0.035,-4.270,-0.035,2,2,1,354,373,2025-06-06T10:01:33.074149
1814,-0.1176,0.3260,0.9628,0.000,-4.270,-0.105,0,2,1,368,379,2025-06-06T10:01:33.074149
1815,-0.1181,0.3235,0.9658,0.385,-4.480,0.000,2,2,1,367,378,2025-06-06T10:01:33.074149
1816,-0.1210,0.3265,0.9662,0.035,-4.375,-0.035,1,2,1,365,380,2025-06-06T10:01:33.074149
1817,-0.1176,0.3250,0.9633,-0.140,-4.270,0.000,2,2,1,370,396,2025-06-06T10:01:33.074820
1818,-0.1161,0.3231,0.9638,-0.140,-4.375,-0.035,2,2,1,368,400,2025-06-06T10:01:33.074820
1819,-0.1181,0.3250,0.9672,0.455,-4.410,-0.070,0,3,2,386,363,2025-06-06T10:01:33.237000
1820,-0.1191,0.3265,0.9653,0.280,-4.270,0.000,2,3,2,345,365,2025-06-06T10:01:33.237000
1821,-0.1210,0.3231,0.9643,-0.105,-4.235,-0.035,2,3,1,379,387,2025-06-06T10:01:33.237000
1822,-0.1196,0.3240,0.9662,0.140,-4.445,0.035,2,2,1,386,386,2025-06-06T10:01:33.237000
1823,-0.1191,0.3260,0.9643,0.175,-4.165,-0.070,2,3,1,385,389,2025-06-06T10:01:33.237000
1824,-0.1181,0.3231,0.9648,0.245,-4.480,-0.070,2,2,1,402,400,2025-06-06T10:01:33.237000
1825,-0.1205,0.3270,0.9618,0.245,-4.410,-0.035,1,2,1,403,390,2025-06-06T10:01:33.237000
1826,-0.1210,0.3260,0.9658,-0.105,-4.235,-0.070,1,1,1,403,383,2025-06-06T10:01:33.237000
1827,-0.1176,0.3250,0.9682,0.210,-4.445,-0.105,1,3,1,396,398,2025-06-06T10:01:33.237000
1828,-0.1196,0.3255,0.9638,0.385,-4.445,0.035,0,3,1,389,396,2025-06-06T10:01:33.237000
1829,-0.1196,0.3265,0.9658,0.245,-4.410,-8.960,2,1,1,386,401,2025-06-06T10:01:33.237000
1830,-0.1181,0.3245,0.9628,-0.420,-4.200,-0.105,3,3,0,342,396,2025-06-06T10:01:33.237000
