SeqNum,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Flex,Force1,Force2,Force3,Force4,TimestampReception
19261,-0.6695,0.6115,0.1210,-43.120,-28.980,35.070,504,1,207,362,301,2025-06-03T10:44:44.237398
19262,-0.2664,0.9199,0.2372,2.695,-13.685,-2.835,500,2,210,374,343,2025-06-03T10:44:44.237398
19263,-0.2562,0.9209,0.2352,2.345,-12.880,-2.905,467,1,266,399,372,2025-06-03T10:44:44.237398
19264,-0.2528,0.9179,0.2352,2.310,-10.955,-2.730,451,2,292,400,387,2025-06-03T10:44:44.237398
19265,-0.2542,0.9165,0.2425,2.135,-9.450,-2.240,421,1,289,402,373,2025-06-03T10:44:44.237398
19266,-0.2616,0.9194,0.2538,2.555,-7.735,-1.960,414,2,317,383,366,2025-06-03T10:44:44.289041
19267,-0.2786,0.9199,0.2377,2.625,-7.210,-1.645,405,2,327,377,371,2025-06-03T10:44:44.289041
19268,-0.2869,0.9165,0.2377,2.660,-8.155,-1.190,403,1,333,394,392,2025-06-03T10:44:44.289041
19269,-0.2757,0.9165,0.2381,2.345,-9.310,-0.910,407,1,338,358,388,2025-06-03T10:44:44.290064
19270,-0.2664,0.9140,0.2425,2.205,-9.870,-0.840,397,1,338,375,380,2025-06-03T10:44:44.290064
19271,-0.2582,0.9121,0.2445,1.820,-9.100,-0.840,392,1,351,378,379,2025-06-03T10:44:44.395736
19272,-0.2601,0.9116,0.2386,1.680,-7.910,-0.840,363,1,350,380,377,2025-06-03T10:44:44.395736
19273,-0.2616,0.9126,0.2411,1.225,-7.210,-0.910,381,1,353,377,382,2025-06-03T10:44:44.395736
19274,-0.2747,0.9121,0.2440,1.225,-6.825,-1.190,384,2,353,383,379,2025-06-03T10:44:44.395736
19275,-0.2791,0.9126,0.2503,1.295,-7.595,-1.295,391,1,351,377,383,2025-06-03T10:44:44.395736
19276,-0.2747,0.9101,0.2533,1.785,-8.540,-1.120,388,1,355,371,380,2025-06-03T10:44:44.395736
19277,-0.2708,0.9126,0.2586,2.030,-8.995,-0.980,397,1,360,387,393,2025-06-03T10:44:44.395736
19278,-0.2679,0.9135,0.1274,2.135,-7.980,-0.980,401,2,362,387,396,2025-06-03T10:44:44.395736
19279,-0.2645,0.9116,0.2342,1.890,-7.385,-1.190,371,2,364,391,383,2025-06-03T10:44:44.443539
19280,-0.2699,0.9077,0.2352,1.715,-7.140,-1.190,386,2,369,380,394,2025-06-03T10:44:44.443539
