SeqNum,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Flex,Force1,Force2,Force3,Force4,TimestampReception
10312,-0.7676,0.5046,0.4055,0.245,-4.095,-0.175,0.93,0.0184,0.0508,0.0401,0.0087,2025-06-06T11:05:57.509026
10313,-0.9238,0.9682,1.3996,404.670,-419.300,305.795,1.38,0.0184,0.0508,0.0906,0.0087,2025-06-06T11:05:57.509026
10314,-1.3361,0.4514,1.8529,549.395,-442.540,424.795,1.37,0.0368,0.0254,0.0602,0.0087,2025-06-06T11:05:57.509026
10315,-1.3801,0.2401,1.2751,527.345,-463.750,459.270,1.37,0.0184,0.0762,0.0602,0.0174,2025-06-06T11:05:57.509026
10316,-1.2610,0.3348,0.9506,460.250,-537.215,465.290,1.37,0.0368,0.1018,0.0703,0.0087,2025-06-06T11:05:57.615055
10317,-0.7091,-0.5358,1.2844,399.385,-646.555,420.035,1.37,0.0368,0.1273,0.0804,0.0087,2025-06-06T11:05:57.615055
10318,-0.2987,0.4270,0.1932,272.370,-706.545,354.375,1.36,0.0368,0.1018,0.0906,0.0174,2025-06-06T11:05:57.615055
10319,0.1908,0.3758,-0.6666,31.045,-590.730,370.860,1.36,0.0368,0.0762,0.0602,0.0174,2025-06-06T11:05:57.615055
10320,-0.2289,-0.0010,0.0703,99.050,-488.250,402.885,1.35,0.0184,0.0508,0.0602,0.0087,2025-06-06T11:05:57.615055
10321,0.3353,-0.7120,-0.2064,114.170,-369.110,334.915,1.35,0.0368,0.0000,0.0602,0.0087,2025-06-06T11:05:57.615055
10322,0.5968,-0.6359,-0.4480,19.425,-301.350,229.985,1.37,0.0184,0.0508,0.0602,0.0000,2025-06-06T11:05:57.615055
10323,0.6461,-0.5934,-0.4016,-58.695,-221.025,112.525,1.35,0.0184,0.0254,0.0602,0.0087,2025-06-06T11:05:57.615055
10324,0.7574,-0.5378,-0.6276,-115.430,-146.790,26.425,1.36,0.0737,0.0508,0.0602,0.0174,2025-06-06T11:05:57.664481
