SeqNum,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Flex,Force1,Force2,Force3,Force4,TimestampReception
9705,-0.4412,0.4280,0.8150,-0.140,-2.695,0.210,0.01,0.0368,0.0254,0.0200,0.0087,2025-06-09T13:47:38.186674
9706,-0.6525,0.6071,0.5163,26.355,-24.920,23.940,0.00,0.0184,0.0508,0.0100,0.0087,2025-06-09T13:47:38.186674
9707,-0.5383,0.6525,0.5383,20.965,-38.815,24.885,0.00,0.0184,0.0508,0.0200,0.0174,2025-06-09T13:47:38.186674
9708,-0.5285,0.6573,0.5797,6.895,-48.370,14.735,0.00,0.0552,0.0254,0.0200,0.0087,2025-06-09T13:47:38.186674
9709,-0.5592,0.6642,0.5797,-10.220,-58.520,10.360,0.00,0.0184,0.0254,0.0100,0.0087,2025-06-09T13:47:38.303338
9710,-0.5422,0.7798,0.6100,-2.310,-68.285,28.770,0.01,0.0368,0.0254,0.0200,0.0087,2025-06-09T13:47:38.303338
9711,-0.6032,0.8062,0.9096,41.020,-98.350,54.460,0.00,0.0368,0.0508,0.0300,0.0174,2025-06-09T13:47:38.303338
9712,-0.4924,0.6642,0.7706,21.210,-107.485,59.535,0.00,0.0000,0.0254,0.0300,0.0087,2025-06-09T13:47:38.303338
9713,-0.5275,0.5602,0.7720,-14.735,-129.395,42.910,0.00,0.0368,0.0508,0.0200,0.0087,2025-06-09T13:47:38.303338
9714,-0.5363,0.5470,0.6730,-24.640,-153.685,21.385,0.00,0.0184,0.0000,0.0200,0.0087,2025-06-09T13:47:38.303338
9715,-0.4568,0.6871,0.6754,-38.080,-178.955,21.455,0.00,0.0000,0.0254,0.0100,0.0087,2025-06-09T13:47:38.303338
9716,-0.3192,0.7374,0.5417,-50.470,-174.125,-2.800,0.00,0.0184,0.0000,0.0100,0.0087,2025-06-09T13:47:38.303338
9717,-0.2513,0.7930,0.4665,-45.850,-156.975,9.660,0.00,0.0184,0.0254,0.0200,0.0174,2025-06-09T13:47:38.303338
9718,-0.1898,0.7344,0.4782,-16.170,-123.970,31.045,0.00,0.0552,0.0254,0.0200,0.0087,2025-06-09T13:47:38.421022
9719,-0.1552,0.6041,0.4948,6.895,-91.420,34.475,0.00,0.0184,0.0254,0.0300,0.0174,2025-06-09T13:47:38.421022
