SeqNum,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Flex,Force1,Force2,Force3,Force4,TimestampReception
951,0.0000,0.0000,0.0000,0.000,0.000,0.000,454,2,201,365,297,2025-06-03T10:25:59.561159
952,0.0000,0.0000,0.0000,0.000,0.000,0.000,480,2,199,357,332,2025-06-03T10:25:59.561159
953,0.0000,0.0000,0.0000,0.000,0.000,0.000,459,1,255,386,365,2025-06-03T10:25:59.561159
954,0.0000,0.0000,0.0000,0.000,0.000,0.000,430,1,290,389,370,2025-06-03T10:25:59.561159
955,0.0000,0.0000,0.0000,0.000,0.000,0.000,412,1,316,394,372,2025-06-03T10:25:59.561159
956,0.0000,0.0000,0.0000,0.000,0.000,0.000,408,2,325,397,369,2025-06-03T10:25:59.561159
957,0.0000,0.0000,0.0000,0.000,0.000,0.000,399,1,333,403,380,2025-06-03T10:25:59.561159
958,0.0000,0.0000,0.0000,0.000,0.000,0.000,404,1,347,410,392,2025-06-03T10:25:59.561159
959,0.0000,0.0000,0.0000,0.000,0.000,0.000,406,2,350,416,400,2025-06-03T10:25:59.561159
960,0.0000,0.0000,0.0000,0.000,0.000,0.000,408,1,354,402,352,2025-06-03T10:25:59.561159
961,0.0000,0.0000,0.0000,0.000,0.000,0.000,403,1,350,384,343,2025-06-03T10:25:59.561159
962,0.0000,0.0000,0.0000,0.000,0.000,0.000,406,1,348,350,319,2025-06-03T10:25:59.561159
963,0.0000,0.0000,0.0000,0.000,0.000,0.000,408,2,350,368,357,2025-06-03T10:25:59.561159
964,0.0000,0.0000,0.0000,0.000,0.000,0.000,394,2,356,383,379,2025-06-03T10:25:59.561159
965,0.0000,0.0000,0.0000,0.000,0.000,0.000,399,1,363,398,352,2025-06-03T10:25:59.561159
966,0.0000,0.0000,0.0000,0.000,0.000,0.000,364,1,358,391,372,2025-06-03T10:25:59.561159
967,0.0000,0.0000,0.0000,0.000,0.000,0.000,375,1,363,400,373,2025-06-03T10:25:59.561159
968,0.0000,0.0000,0.0000,0.000,0.000,0.000,389,1,366,399,380,2025-06-03T10:25:59.561159
969,0.0000,0.0000,0.0000,0.000,0.000,0.000,369,2,370,355,373,2025-06-03T10:25:59.561159
970,0.0000,0.0000,0.0000,0.000,0.000,0.000,381,1,370,380,387,2025-06-03T10:25:59.561159
971,0.0000,0.0000,0.0000,0.000,0.000,0.000,380,1,369,391,385,2025-06-03T10:25:59.561159
972,0.0000,0.0000,0.0000,0.000,0.000,0.000,385,1,368,389,388,2025-06-03T10:25:59.561159
973,0.0000,0.0000,0.0000,0.000,0.000,0.000,363,2,366,390,399,2025-06-03T10:25:59.764251
974,0.0000,0.0000,0.0000,0.000,0.000,0.000,384,1,370,405,400,2025-06-03T10:25:59.764251
975,0.0000,0.0000,0.0000,0.000,0.000,0.000,392,2,368,407,387,2025-06-03T10:25:59.764251
976,0.0000,0.0000,0.0000,0.000,0.000,0.000,388,1,366,413,385,2025-06-03T10:25:59.764251
977,0.0000,0.0000,0.0000,0.000,0.000,0.000,381,2,345,404,399,2025-06-03T10:25:59.764251
978,0.0000,0.0000,0.0000,0.000,0.000,0.000,384,2,353,399,391,2025-06-03T10:25:59.764251
979,0.0000,0.0000,0.0000,0.000,0.000,0.000,386,1,359,356,383,2025-06-03T10:25:59.764251
980,0.0000,0.0000,0.0000,0.000,0.000,0.000,388,1,356,369,378,2025-06-03T10:25:59.764251
981,0.0000,0.0000,0.0000,0.000,0.000,0.000,397,1,357,371,348,2025-06-03T10:25:59.764251
982,0.0000,0.0000,0.0000,0.000,0.000,0.000,376,1,362,378,370,2025-06-03T10:25:59.764251
983,0.0000,0.0000,0.0000,0.000,0.000,0.000,381,1,366,397,387,2025-06-03T10:25:59.764251
984,0.0000,0.0000,0.0000,0.000,0.000,0.000,381,1,363,383,390,2025-06-03T10:25:59.764251
985,0.0000,0.0000,0.0000,0.000,0.000,0.000,394,1,362,391,397,2025-06-03T10:25:59.764251
986,0.0000,0.0000,0.0000,0.000,0.000,0.000,386,1,360,404,357,2025-06-03T10:25:59.764251
987,0.0000,0.0000,0.0000,0.000,0.000,0.000,391,1,359,377,335,2025-06-03T10:25:59.764251
988,0.0000,0.0000,0.0000,0.000,0.000,0.000,363,0,338,396,377,2025-06-03T10:25:59.764251
989,0.0000,0.0000,0.0000,0.000,0.000,0.000,379,1,347,401,383,2025-06-03T10:25:59.764251
990,0.0000,0.0000,0.0000,0.000,0.000,0.000,381,2,353,398,378,2025-06-03T10:25:59.764251
991,0.0000,0.0000,0.0000,0.000,0.000,0.000,380,1,352,358,351,2025-06-03T10:25:59.764251
992,0.0000,0.0000,0.0000,0.000,0.000,0.000,388,2,359,379,370,2025-06-03T10:25:59.817790
993,0.0000,0.0000,0.0000,0.000,0.000,0.000,387,2,342,380,342,2025-06-03T10:25:59.817790
994,0.0000,0.0000,0.0000,0.000,0.000,0.000,363,1,347,376,298,2025-06-03T10:25:59.817790
995,0.0000,0.0000,0.0000,0.000,0.000,0.000,374,1,355,336,310,2025-06-03T10:25:59.817790
996,0.0000,0.0000,0.0000,0.000,0.000,0.000,390,2,351,371,346,2025-06-03T10:25:59.878261
997,0.0000,0.0000,0.0000,0.000,0.000,0.000,358,1,357,393,375,2025-06-03T10:25:59.878261
