SeqNum,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Flex,Force1,Force2,Force3,Force4,TimestampReception
1800,-0.1318,-0.4192,0.9340,0.385,-2.800,-0.525,0.00,0.0184,0.0508,0.0100,0.0087,2025-06-09T13:56:51.337237
1801,-0.2284,-0.2357,0.9867,0.035,-2.730,0.560,0.00,0.0184,0.0508,0.0100,0.0087,2025-06-09T13:56:51.337237
1802,-0.2255,-0.2352,0.9809,0.000,-2.660,0.420,0.00,0.0184,0.0508,0.0100,0.0087,2025-06-09T13:56:51.337237
1803,-0.2235,-0.2372,0.9858,-0.105,-3.045,0.315,0.00,0.0368,0.0508,0.0100,0.0087,2025-06-09T13:56:51.337237
1804,-0.2264,-0.2377,0.9897,-0.175,-2.975,0.350,0.01,0.0368,0.0254,0.0200,0.0174,2025-06-09T13:56:51.337237
1805,-0.2240,-0.2372,0.9926,-0.140,-2.695,0.175,0.00,0.0184,0.0254,0.0100,0.0087,2025-06-09T13:56:51.337237
1806,-0.2274,-0.2352,0.9902,-0.105,-2.485,0.070,0.00,0.0184,0.0254,0.0100,0.0174,2025-06-09T13:56:51.479857
1807,-0.2284,-0.2342,0.9882,-0.140,-2.345,-0.105,0.00,0.0184,0.0508,0.0200,0.0174,2025-06-09T13:56:51.479857
1808,-0.2328,-0.2357,0.9892,-0.280,-2.310,-0.210,0.00,0.0368,0.0254,0.0200,0.0174,2025-06-09T13:56:51.479857
1809,-0.2357,-0.2342,0.9867,-0.420,-2.695,-0.245,0.00,0.0368,0.0508,0.0200,0.0087,2025-06-09T13:56:51.479857
1810,-0.2377,-0.2318,0.9877,-0.525,-3.360,-0.315,0.00,0.0368,0.0508,0.0200,0.0087,2025-06-09T13:56:51.479857
1811,-0.2352,-0.2338,0.9902,-0.770,-3.815,-0.070,0.01,0.0184,0.0254,0.0200,0.0087,2025-06-09T13:56:51.479857
1812,-0.2313,-0.2357,0.9902,-0.770,-4.515,0.175,0.00,0.0368,0.0508,0.0100,0.0174,2025-06-09T13:56:51.479857
1813,-0.2255,-0.2362,0.9887,-0.770,-4.585,0.175,0.01,0.0368,0.0254,0.0200,0.0087,2025-06-09T13:56:51.479857
1814,-0.2137,-0.2391,0.9833,-0.805,-4.445,0.245,0.00,0.0368,0.0508,0.0200,0.0174,2025-06-09T13:56:51.479857
1815,-0.2152,-0.2396,0.9872,-0.735,-3.780,0.210,0.00,0.0368,0.0254,0.0200,0.0087,2025-06-09T13:56:51.479857
1816,-0.2172,-0.2420,0.9877,-0.630,-3.325,0.140,0.00,0.0368,0.0508,0.0200,0.0087,2025-06-09T13:56:51.479857
1817,-0.2201,-0.2401,0.9872,-0.455,-2.905,0.070,0.01,0.0184,0.0508,0.0100,0.0087,2025-06-09T13:56:51.479857
1818,-0.2269,-0.2411,0.9853,-0.350,-2.905,0.070,0.00,0.0184,0.0254,0.0100,0.0174,2025-06-09T13:56:51.479857
1819,-0.2303,-0.2381,0.9843,-0.140,-2.905,0.070,0.01,0.0184,0.0254,0.0100,0.0000,2025-06-09T13:56:51.479857
1820,-0.2333,-0.2347,0.9843,0.140,-3.150,-0.105,0.01,0.0184,0.0254,0.0200,0.0087,2025-06-09T13:56:51.479857
1821,-0.2342,-0.2352,0.9809,0.245,-3.535,0.035,0.00,0.0184,0.0508,0.0200,0.0087,2025-06-09T13:56:51.479857
1822,-0.2338,-0.2357,0.9819,0.490,-4.165,0.070,0.00,0.0368,0.0508,0.0100,0.0087,2025-06-09T13:56:51.479857
1823,-0.2274,-0.2347,0.9828,0.630,-4.515,-0.070,0.01,0.0184,0.0254,0.0100,0.0174,2025-06-09T13:56:51.659379
1824,-0.2269,-0.2357,0.9853,0.875,-4.515,-0.035,0.00,0.0184,0.0254,0.0100,0.0174,2025-06-09T13:56:51.659379
1825,-0.2196,-0.2357,0.9882,1.155,-4.235,-0.175,0.01,0.0184,0.0508,0.0200,0.0087,2025-06-09T13:56:51.659379
1826,-0.2191,-0.2367,0.9833,1.435,-3.990,-0.245,0.00,0.0184,0.0254,0.0200,0.0087,2025-06-09T13:56:51.659379
1827,-0.2191,-0.2357,0.9858,1.295,-3.780,-0.210,0.00,0.0368,0.0508,0.0200,0.0174,2025-06-09T13:56:51.659379
1828,-0.2216,-0.2323,0.9877,1.435,-3.850,-0.070,0.01,0.0368,0.0508,0.0200,0.0087,2025-06-09T13:56:51.659379
1829,-0.2206,-0.2323,0.9902,1.330,-3.710,0.035,0.01,0.0184,0.0508,0.0200,0.0087,2025-06-09T13:56:51.659379
1830,-0.2225,-0.2318,0.9906,1.120,-3.990,0.140,0.01,0.0368,0.0508,0.0100,0.0087,2025-06-09T13:56:51.751130
1831,-0.2211,-0.2308,0.9941,0.980,-3.990,0.280,0.00,0.0368,0.0254,0.0100,0.0174,2025-06-09T13:56:51.751130
1832,-0.2181,-0.2313,0.9936,0.910,-3.850,0.280,0.00,0.0368,0.0254,0.0200,0.0087,2025-06-09T13:56:51.751130
1833,-0.2176,-0.2308,0.9941,0.455,-3.535,0.210,0.01,0.0368,0.0508,0.0200,0.0087,2025-06-09T13:56:51.751130
1834,-0.2216,-0.2313,0.9955,0.350,-3.430,0.175,0.01,0.0184,0.0508,0.0200,0.0087,2025-06-09T13:56:51.751130
1835,-0.2206,-0.2357,0.9970,-0.105,-3.535,0.280,0.01,0.0184,0.0508,0.0100,0.0087,2025-06-09T13:56:51.751130
1836,-0.2176,-0.2323,0.9941,-0.490,-3.395,0.315,0.01,0.0368,0.0508,0.0100,0.0087,2025-06-09T13:56:51.751130
1837,-0.2123,-0.2338,0.9916,-0.700,-2.975,0.245,0.00,0.0368,0.0508,0.0200,0.0087,2025-06-09T13:56:51.751130
1838,-0.2137,-0.2318,0.9892,-0.910,-2.695,0.175,0.01,0.0184,0.0508,0.0100,0.0087,2025-06-09T13:56:51.751130
1839,-0.2176,-0.2318,0.9897,-1.015,-2.380,0.210,0.01,0.0368,0.0508,0.0200,0.0087,2025-06-09T13:56:51.751130
1840,-0.2230,-0.2303,0.9911,-0.945,-2.240,0.175,0.01,0.0368,0.0508,0.0100,0.0087,2025-06-09T13:56:51.751130
1841,-0.2259,-0.2328,0.9902,-1.120,-2.415,0.140,0.01,0.0368,0.0254,0.0100,0.0087,2025-06-09T13:56:51.868815
1842,-0.2308,-0.2347,0.9882,-0.875,-2.625,0.140,0.01,0.0184,0.0508,0.0100,0.0087,2025-06-09T13:56:51.868815
1843,-0.2294,-0.2338,0.9858,-0.875,-2.940,0.210,0.00,0.0368,0.0254,0.0100,0.0087,2025-06-09T13:56:51.868815
1844,-0.2259,-0.2362,0.9804,-0.770,-3.325,0.105,0.01,0.0368,0.0508,0.0200,0.0087,2025-06-09T13:56:51.868815
1845,-0.2250,-0.2362,0.9799,-0.665,-3.430,0.000,0.00,0.0368,0.0508,0.0100,0.0087,2025-06-09T13:56:51.868815
1846,-0.2230,-0.2377,0.9799,-0.560,-3.395,0.000,0.01,0.0368,0.0254,0.0100,0.0087,2025-06-09T13:56:51.868815
1847,-0.2240,-0.2381,0.9833,-0.350,-3.430,-0.175,0.00,0.0368,0.0508,0.0100,0.0087,2025-06-09T13:56:51.961568
1848,-0.2255,-0.2386,0.9897,0.000,-3.570,-0.175,0.01,0.0184,0.0254,0.0100,0.0174,2025-06-09T13:56:51.961568
1849,-0.2250,-0.2386,0.9887,-0.035,-3.465,-0.350,0.01,0.0368,0.0508,0.0200,0.0174,2025-06-09T13:56:51.961568
1850,-0.2279,-0.2386,0.9921,0.105,-3.640,-0.315,0.01,0.0184,0.0508,0.0100,0.0174,2025-06-09T13:56:51.961568
1851,-0.2269,-0.2362,0.9902,-0.070,-3.850,-0.280,0.01,0.0184,0.0508,0.0100,0.0174,2025-06-09T13:56:51.961568
1852,-0.2220,-0.2342,0.9892,-0.070,-4.235,-0.175,0.01,0.0368,0.0762,0.0200,0.0087,2025-06-09T13:56:51.961568
1853,-0.2181,-0.2352,0.9921,-0.035,-4.165,-0.210,0.01,0.0184,0.0254,0.0100,0.0087,2025-06-09T13:56:51.962565
1854,-0.2147,-0.2367,0.9892,-0.105,-3.850,-0.140,0.00,0.0368,0.0254,0.0100,0.0087,2025-06-09T13:56:51.962565
1855,-0.2142,-0.2367,0.9897,0.035,-3.675,-0.315,0.00,0.0368,0.0254,0.0100,0.0174,2025-06-09T13:56:51.962565
1856,-0.2152,-0.2377,0.9916,-0.070,-3.500,-0.350,0.01,0.0184,0.0254,0.0100,0.0087,2025-06-09T13:56:51.962565
1857,-0.2181,-0.2386,0.9882,-0.070,-3.255,-0.350,0.00,0.0184,0.0508,0.0200,0.0087,2025-06-09T13:56:51.962565
1858,-0.2230,-0.2406,0.9892,-0.035,-3.430,-0.210,0.00,0.0368,0.0254,0.0200,0.0087,2025-06-09T13:56:51.962565
1859,-0.2211,-0.2381,0.9887,0.000,-3.360,-0.280,0.01,0.0184,0.0254,0.0200,0.0087,2025-06-09T13:56:52.069279
1860,-0.2216,-0.2367,0.9882,-0.175,-3.430,-0.210,0.01,0.0368,0.0254,0.0200,0.0087,2025-06-09T13:56:52.069279
1861,-0.2216,-0.2367,0.9848,0.000,-3.815,-0.105,0.01,0.0184,0.0254,0.0100,0.0174,2025-06-09T13:56:52.069279
1862,-0.2235,-0.2347,0.9848,0.035,-4.060,-0.070,0.00,0.0368,0.0254,0.0100,0.0174,2025-06-09T13:56:52.069279
1863,-0.2211,-0.2352,0.9872,-0.035,-4.165,-0.105,0.00,0.0184,0.0508,0.0100,0.0087,2025-06-09T13:56:52.069279
1864,-0.2186,-0.2333,0.9897,0.105,-4.235,0.035,0.00,0.0184,0.0508,0.0100,0.0087,2025-06-09T13:56:52.069279
1865,-0.2133,-0.2357,0.9911,0.105,-4.025,-0.070,0.00,0.0184,0.0254,0.0100,0.0087,2025-06-09T13:56:52.069279
1866,-0.2098,-0.2362,0.9902,0.210,-3.640,-0.210,0.00,0.0368,0.0254,0.0100,0.0087,2025-06-09T13:56:52.069279
1867,-0.2098,-0.2352,0.9926,0.140,-3.150,-0.210,0.01,0.0368,0.0254,0.0200,0.0174,2025-06-09T13:56:52.201924
