SeqNum,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Flex,Force1,Force2,Force3,Force4,TimestampReception
1657,-0.4514,0.4377,0.8037,0.105,-2.870,0.140,0.00,0.0184,0.0254,0.0100,0.0087,2025-06-09T12:24:51.541317
1658,-0.4514,0.4392,0.8003,-0.035,-3.045,0.140,0.00,0.0184,0.0508,0.0100,0.0000,2025-06-09T12:24:51.541317
1659,-0.4509,0.4392,0.8032,-0.035,-2.870,0.140,0.01,0.0184,0.0508,0.0200,0.0087,2025-06-09T12:24:51.541317
1660,-0.4504,0.4368,0.8032,0.175,-2.800,0.175,0.00,0.0184,0.0508,0.0200,0.0087,2025-06-09T12:24:51.541317
1661,-0.4504,0.4392,0.8032,0.105,-2.870,0.175,0.00,0.0368,0.0254,0.0300,0.0174,2025-06-09T12:24:51.541317
1662,-0.4529,0.4387,0.8018,-0.175,-2.730,0.175,0.00,0.0184,0.0254,0.0100,0.0087,2025-06-09T12:24:51.541317
1663,-0.4524,0.4407,0.8042,0.070,-2.800,0.140,0.00,0.0184,0.0000,0.0100,0.0087,2025-06-09T12:24:51.541317
1664,-0.4509,0.4402,0.8028,0.070,-2.765,0.105,0.00,0.0184,0.0254,0.0100,0.0087,2025-06-09T12:24:51.541317
1665,-0.4534,0.4397,0.8032,-0.140,-2.695,0.105,0.00,0.0184,0.0000,0.0200,0.0000,2025-06-09T12:24:51.541317
1666,-0.4529,0.4402,0.8042,0.070,-2.625,0.175,0.00,0.0368,0.0000,0.0300,0.0174,2025-06-09T12:24:51.635753
1667,-0.4509,0.4397,0.8042,0.070,-2.660,0.140,0.01,0.0368,0.0508,0.0200,0.0174,2025-06-09T12:24:51.635753
1668,-0.4538,0.4382,0.8013,-0.070,-2.695,0.175,0.00,0.0184,0.0762,0.0200,0.0174,2025-06-09T12:24:51.635753
1669,-0.4504,0.4392,0.7989,0.070,-2.660,0.175,0.00,0.0368,0.0762,0.0200,0.0087,2025-06-09T12:24:51.635753
