Min_AccX_Val,Max_AccX_Val,AccX_Amplitude,AccX_Ord(1=Max>Min),Min_AccZ_Val,Max_Roll_Val,Min_Roll_Val,Roll_Ord(1=Max>Min),Max_Pitch_Val,Min_Pitch_Val,Pitch_Ord(1=Max>Min),Type_Coup
-1.0319533333333333,-0.51158,0.5203733333333332,1,0.2799266666666666,29.51666666666667,-191.53633333333332,0,74.68766666666667,-163.457,0,crochet
-1.3265466666666665,-0.48377333333333333,0.8427733333333332,1,0.10185999999999998,-0.0513333333333295,-216.86933333333334,1,34.51466666666667,-180.29666666666665,0,crochet
-1.499426666666667,-0.48845999999999995,1.010966666666667,1,-0.08948000000000002,15.69166666666667,-198.62266666666667,1,45.00533333333333,-162.47466666666665,0,crochet
-1.3997533333333332,-0.4589133333333333,0.9408399999999999,1,-0.15444000000000002,20.18566666666667,-182.504,0,24.92466666666667,-150.11733333333333,0,crochet
-1.0983266666666667,-0.42224000000000006,0.6760866666666666,1,0.31229333333333337,19.590666666666667,-182.08399999999997,0,36.782666666666664,-189.82833333333335,0,crochet
-1.1940333333333333,-0.4718333333333334,0.7222,1,0.22255999999999998,5.173000000000004,-169.85733333333334,0,26.056333333333335,-159.99200000000002,0,crochet
-1.5403,-0.4504533333333333,1.0898466666666666,1,-0.37110000000000004,39.45433333333334,-228.60599999999997,1,45.19433333333334,-176.11766666666668,0,crochet
-1.7191933333333334,-0.42325333333333337,1.2959399999999999,1,0.06563333333333327,18.438000000000006,-206.47899999999998,0,41.44466666666667,-217.28466666666665,0,crochet
-1.4392066666666667,-0.5879666666666666,0.8512400000000001,1,-0.27526000000000006,26.035333333333334,-178.57,0,39.589666666666666,-186.704,0,crochet
-1.5136399999999999,-0.68056,0.8330799999999998,1,-0.12773333333333337,11.636333333333338,-202.14366666666666,0,36.204,-237.70133333333334,0,crochet
-1.7878133333333333,-0.37412666666666666,1.4136866666666665,1,-0.12977333333333338,23.186333333333334,-167.84366666666668,0,38.00533333333335,-152.91733333333335,0,crochet
-1.28292,-0.5426333333333333,0.7402866666666668,1,-0.0328266666666667,22.899333333333335,-186.95133333333334,0,22.83866666666667,-225.1783333333333,0,crochet
-1.6717333333333333,-0.5704133333333333,1.1013199999999999,1,-0.27757333333333334,41.120333333333335,-137.96533333333335,0,44.877,-211.90866666666668,0,crochet
-1.6891733333333334,-0.5544600000000001,1.1347133333333335,1,-0.6166,38.18966666666667,-222.0283333333333,0,43.239,-168.756,0,crochet
-1.7657533333333333,-0.6176466666666667,1.1481066666666666,1,-0.22665333333333332,46.650333333333336,-164.74033333333333,0,66.08466666666666,-192.58166666666665,0,crochet
-1.81028,-0.6601666666666667,1.150113333333333,1,-0.35452,62.04566666666667,-143.28766666666667,0,37.086,-222.98733333333334,0,crochet
-1.5692799999999998,-0.71706,0.8522199999999998,1,-0.5772133333333334,24.86166666666667,-176.43733333333333,0,29.584333333333333,-183.2133333333333,0,crochet
-1.4929466666666664,-0.7204533333333334,0.772493333333333,1,-0.19394,20.10866666666667,-143.88966666666664,0,33.66766666666667,-213.77766666666668,0,crochet
-1.4699866666666668,-0.7623933333333333,0.7075933333333335,1,-0.1289,24.57933333333334,-161.07233333333335,0,20.827333333333332,-184.14899999999997,0,crochet
-1.71434,-0.7428933333333333,0.9714466666666667,1,-0.26576,34.88333333333333,-173.803,0,61.87766666666666,-205.19566666666668,1,crochet
-1.5968933333333335,-0.43673333333333336,1.16016,1,-1.9747266666666665,63.29166666666667,-203.08166666666665,0,346.8873333333333,-101.955,1,uppercut
-1.7898999999999998,-0.2983133333333334,1.4915866666666664,1,-1.9350466666666668,29.44900000000001,-157.30633333333333,0,388.157,-189.343,1,uppercut
-1.8074333333333334,-0.050726666666666684,1.7567066666666669,1,-2.251386666666667,49.35233333333334,-179.319,0,447.1693333333333,-154.525,1,uppercut
-1.6325333333333334,-0.014673333333333375,1.61786,1,-1.67528,34.41666666666667,-115.55599999999998,1,373.968,-132.85066666666665,1,uppercut
-2.1142133333333333,-0.18543333333333337,1.92878,1,-2.0889666666666664,93.92133333333335,-213.20366666666666,0,331.49899999999997,-150.90833333333333,1,uppercut
-1.7972333333333335,0.08048666666666661,1.87772,1,-1.9370266666666667,52.476666666666674,-151.94666666666666,0,394.9936666666666,-134.04066666666668,1,uppercut
-1.8297,0.1912733333333333,2.0209733333333335,1,-2.289053333333334,79.97966666666666,-182.3663333333333,0,419.37466666666666,-114.18166666666667,1,uppercut
-2.0405533333333334,0.36137333333333327,2.4019266666666668,1,-2.6415866666666665,68.19166666666668,-208.59999999999997,0,383.467,-109.05533333333332,1,uppercut
-2.3453000000000004,-0.05654000000000001,2.2887600000000003,1,-2.0094666666666665,67.70866666666667,-209.29066666666668,0,364.9216666666667,-113.946,1,uppercut
-2.090726666666667,-0.23984000000000003,1.8508866666666668,1,-2.3973866666666668,48.60333333333334,-208.11233333333334,0,322.60433333333333,-144.585,1,uppercut
-1.9614800000000001,0.029146666666666654,1.9906266666666668,1,-2.4276466666666665,82.964,-193.54066666666668,0,346.4043333333333,-135.62266666666667,1,uppercut
-1.7199400000000002,-0.05237333333333336,1.6675666666666669,1,-1.99508,62.288333333333334,-136.33433333333332,0,336.7793333333333,-138.15666666666667,1,uppercut
-1.7777066666666665,-0.015426666666666707,1.7622799999999998,1,-2.117166666666667,75.01200000000001,-156.3403333333333,0,339.80100000000004,-141.71266666666668,1,uppercut
-1.8156133333333335,0.09727333333333332,1.9128866666666668,1,-1.8987333333333334,58.41966666666668,-139.41199999999998,0,385.09100000000007,-124.30133333333333,1,uppercut
-1.5670666666666666,0.4035933333333333,1.9706599999999999,1,-2.47104,79.11866666666668,-131.27100000000002,0,389.8906666666666,-104.65466666666666,1,uppercut
-1.7054666666666667,-0.014480000000000041,1.6909866666666666,1,-2.085113333333333,89.50666666666667,-175.50166666666664,0,309.98333333333335,-72.46166666666666,1,uppercut
-1.5412,-0.35563333333333336,1.1855666666666664,1,-2.027633333333333,93.71133333333334,-217.007,0,259.1236666666667,-56.50866666666666,1,uppercut
-2.16336,0.14672666666666662,2.3100866666666664,1,-2.5783666666666667,83.86,-237.02466666666666,0,329.357,-124.52766666666666,1,uppercut
