Min_AccX_Val,Max_AccX_Val,AccX_Amplitude,AccX_Ord(1=Max>Min),Min_AccZ_Val,Max_Roll_Val,Min_Roll_Val,Roll_Ord(1=Max>Min),Max_Pitch_Val,Min_Pitch_Val,Pitch_Ord(1=Max>Min),Type_Coup
-0.5259333333333334,0.4037733333333334,0.9297066666666667,0,-1.31816,56.76766666666667,-205.73,0,89.70033333333335,-149.66933333333333,0,direct
-0.3682466666666667,0.4262533333333333,0.7945,0,-1.1766933333333331,85.82,-228.116,0,119.52966666666666,-133.69066666666666,0,direct
-0.25801999999999997,0.38761999999999996,0.64564,0,-0.9069933333333332,58.492,-223.384,0,104.622,-133.80033333333333,0,direct
-0.25711333333333336,0.32003333333333334,0.5771466666666667,0,-0.8125866666666667,62.41433333333334,-211.24833333333336,0,95.26533333333333,-165.79266666666666,0,direct
-0.35123999999999994,0.5822200000000001,0.93346,0,-0.8748666666666665,92.81533333333333,-235.18133333333336,0,114.18866666666666,-182.48999999999998,0,direct
-0.25557333333333326,0.39905333333333337,0.6546266666666667,0,-0.87286,96.95933333333333,-251.3886666666667,0,117.49733333333332,-196.392,0,direct
-0.3901666666666666,0.7526200000000002,1.1427866666666668,0,-1.06088,86.83733333333333,-251.23933333333335,0,143.1616666666667,-228.68766666666667,0,direct
-0.4206933333333333,0.6991133333333334,1.1198066666666666,0,-0.7086733333333333,84.14933333333333,-243.32699999999997,0,151.221,-253.53533333333334,0,direct
-0.5074533333333332,0.7221133333333334,1.2295666666666665,0,-0.84646,95.24433333333333,-257.24533333333335,0,137.04366666666667,-203.45499999999998,0,direct
-0.4059999999999999,0.6977733333333335,1.1037733333333333,0,-0.8748199999999999,97.33966666666667,-248.52333333333334,0,125.81333333333333,-205.22133333333335,0,direct
-0.47631999999999997,0.5870866666666666,1.0634066666666666,0,-1.0037399999999999,83.167,-239.70566666666667,0,117.94533333333334,-207.9,0,direct
-0.40731999999999996,0.7176266666666667,1.1249466666666668,0,-1.1156,101.11033333333333,-239.666,0,103.21966666666667,-170.33566666666667,0,direct
-0.4847733333333333,0.9320666666666668,1.41684,0,-0.9765133333333333,91.34533333333336,-258.3,0,134.89233333333334,-242.40766666666664,0,direct
-0.3669066666666666,0.7804466666666667,1.1473533333333332,0,-0.64052,115.99233333333336,-282.4803333333333,0,164.62366666666668,-251.64766666666668,0,direct
-0.3262866666666666,0.7455400000000001,1.0718266666666667,0,-0.8062199999999998,81.21633333333334,-266.14233333333334,0,117.94533333333332,-261.4406666666667,0,direct
-0.39679999999999993,0.9352666666666668,1.3320666666666667,0,-0.87514,117.37366666666667,-283.1103333333333,0,143.09400000000002,-225.30433333333335,0,direct
-0.2910399999999999,0.7366466666666667,1.0276866666666666,0,-0.8212799999999999,109.12766666666668,-280.66966666666667,0,175.9496666666667,-258.5846666666667,0,direct
-0.3467399999999999,0.90476,1.2514999999999998,0,-0.9009199999999999,107.62733333333335,-263.1393333333333,0,142.247,-227.72400000000002,0,direct
-0.36502666666666655,0.8829600000000001,1.2479866666666666,0,-0.94604,115.87100000000002,-277.49399999999997,0,176.48399999999998,-239.19700000000003,0,direct
-0.6147466666666667,0.79024,1.4049866666666668,0,-0.9102866666666666,116.97233333333335,-274.78266666666667,0,90.41666666666669,-228.7576666666667,0,direct
-2.7663466666666663,0.4383133333333334,3.2046599999999996,0,-1.01022,117.38300000000002,-264.28499999999997,0,84.42466666666668,-258.18566666666663,0,crochet
-2.4618266666666666,0.4032133333333333,2.86504,0,-1.3304466666666666,97.33733333333336,-340.4683333333333,0,72.72066666666667,-277.94899999999996,0,crochet
-2.613,0.4207466666666667,3.0337466666666666,0,-1.593,159.5346666666667,-321.8856666666667,0,96.52066666666668,-352.37533333333334,1,crochet
-2.79178,0.5292466666666666,3.3210266666666666,0,-0.9153933333333332,88.65966666666668,-236.9523333333333,0,77.46900000000002,-345.71366666666665,0,crochet
-2.627793333333334,0.39531333333333335,3.023106666666667,0,-1.2931733333333333,142.27500000000003,-295.94599999999997,0,104.56133333333334,-325.423,1,crochet
